year,annual-frozen-days
1987,157
1988,147
1989,104
1990,103
1991,129
1992,15
1993,36
1994,36
1995,136
1996,159
1997,129
1998,124
1999,113
2000,94
2001,124
2002,123
2003,139
2004,143
2005,152
2006,117
2007,119
2008,97
2009,125
2010,157
2011,117
2012,121
2013,136
2014,93
2015,97
2016,112
