year,annual-average-temperature
1987,7.8
1988,9.4
1989,9.9
1990,9.9
1991,8.6
1992,9.2
1993,9.0
1994,10.1
1995,9.1
1996,7.8
1997,9.0
1998,9.3
1999,9.9
2000,10.1
2001,9.4
2002,9.8
2003,9.8
2004,9.1
2005,9.2
2006,9.7
2007,9.9
2008,9.5
2009,9.2
2010,7.9
2011,9.8
2012,9.1
2013,8.8
2014,10.4
2015,10.0
2016,9.7

min,6
max,14
steps,9
decimal
