year,annual-average-temperature
1987,8.1
1988,9.8
1989,10.2
1990,10.0
1991,8.9
1992,9.8
1993,9.3
1994,10.4
1995,9.6
1996,7.7
1997,9.5
1998,9.6
1999,10.2
2000,10.5
2001,9.7
2002,10.1
2003,10.2
2004,9.5
2005,9.9
2006,10.0
2007,10.2
2008,9.8
2009,9.5
2010,8.3
2011,10.1
2012,9.4
2013,9.1
2014,10.7
2015,10.3
2016,9.9

min,6
max,14
steps,9
decimal
