year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1348,9,-326,9
1988,1488,11,-376,3
1989,1489,12,-241,3
1990,1483,10,-276,2
1991,1504,10,-363,6
1992,1188,12,-201,9
1993,1495,13,-403,3
1994,1155,9,-285,6
1995,1665,11,-250,0
1996,1445,12,-425,2
1997,1350,12,-302,7
1998,1425,10,-226,5
1999,1248,9,-382,2
2000,1389,11,-496,3
2001,1358,10,-223,3
2002,1426,9,-268,1
2003,1418,10,-238,7
2004,1505,12,-290,2
2005,1316,9,-213,0
2006,1161,7,-213,2
2007,1344,10,-236,7
2008,1399,11,-248,2
2009,1528,13,-375,2
2010,1317,11,-251,3
2011,1318,10,-266,9
2012,1103,10,-128,11
2013,1468,11,-303,5
2014,1135,12,-185,14
2015,1506,11,-251,0
2016,1475,12,-295,6
2016
2017,1676,10,-359,1
2018,1474,10,-244,4
2019,1331,10,-276,5
2020,1599,11,-304,4
2021,1481,9,-318,0
2022,1594,12,-174,2
2023,1352,10,-343,4
2024,1531,11,-292,2
2025,1667,10,-235,0
2026,1510,11,-301,0
2027,1341,11,-398,2
2028,1567,11,-220,0
2029,1513,11,-421,0
2030,1637,11,-386,0
2031,1593,12,-254,0
2032,1386,11,-197,1
2033,1636,12,-251,8
2034,1551,11,-280,4
2035,1271,10,-197,4
2036,1625,10,-216,2
2037,1315,10,-189,4
2038,1687,11,-237,0
2039,1461,12,-226,7
2040,1506,10,-230,3
2041,1359,10,-228,8
2042,1626,11,-278,4
2043,1342,11,-185,7
2044,1607,10,-188,0
2045,1533,11,-256,5
2046,1764,13,-334,0

min,,4
max,,17
steps,,8
decimal
