year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,0,0,-187,9,0,-512,49,4,23
1988,1,0,-89,10,1,-413,57,2,43
1989,4,0,-98,8,0,-442,42,4,15
1990,0,0,-60,8,0,-365,58,4,45
1991,0,0,-21,8,2,-507,56,0,60
1992,1,0,-88,9,0,-498,48,1,17
1993,1,0,-189,11,1,-438,44,1,16
1994,0,0,-95,7,0,-431,46,0,62
1995,0,0,53,9,0,-309,65,3,34
1996,1,0,-191,7,2,-547,42,4,2
1997,0,1,-244,11,0,-531,49,2,6
1998,4,0,-78,11,0,-487,37,4,34
1999,2,0,-103,8,1,-387,51,7,53
2000,1,0,-90,8,0,-480,45,4,42
2001,0,0,-119,10,0,-347,58,0,0
2002,0,0,-95,8,0,-344,45,1,17
2003,0,0,-334,9,1,-517,46,5,30
2004,2,0,-226,8,0,-512,45,0,1
2005,0,0,17,7,0,-329,66,6,33
2006,0,0,-52,9,0,-367,51,1,21
2007,0,0,-163,9,0,-437,48,9,24
2008,4,0,-322,10,0,-557,42,2,63
2009,0,0,-83,8,2,-402,58,1,51
2010,1,0,-312,7,0,-519,39,4,19
2011,1,0,8,8,0,-299,52,2,47
2012,0,0,-58,7,0,-367,57,2,26
2013,1,0,-101,8,0,-480,60,4,95
2014,0,0,21,7,0,-395,48,2,12
2015,0,0,-170,6,1,-530,49,2,103
2016,0,0,78,7,2,-228,61,6,2
2016
2017,6,0,-353,7,0,-613,39,0,67
2018,6,0,-378,7,2,-538,29,3,54
2019,7,0,-217,8,0,-539,37,0,54
2020,2,0,-265,9,4,-543,35,0,51
2021,0,0,-197,9,1,-580,43,6,26
2022,16,0,-317,10,1,-566,26,3,96
2023,5,0,-298,9,2,-631,46,2,12
2024,3,0,-245,6,0,-559,31,3,31
2025,6,0,-296,8,7,-667,27,0,50
2026,6,0,-290,10,6,-688,35,2,7
2027,10,0,-472,7,2,-657,22,1,36
2028,0,0,-316,9,5,-593,29,0,73
2029,9,0,-337,8,2,-602,24,0,58
2030,0,0,-299,7,0,-577,39,0,116
2031,6,0,-220,8,2,-479,31,0,94
2032,3,0,-323,9,1,-554,42,0,110
2033,2,0,-223,7,0,-365,40,0,119
2034,2,0,-206,8,1,-538,39,0,36
2035,2,0,-351,7,0,-630,22,0,4
2036,5,0,-364,6,15,-628,35,0,26
2037,2,0,-209,7,3,-419,35,0,52
2038,0,0,-348,9,0,-643,34,2,79
2039,1,0,-237,10,3,-616,39,2,81
2040,4,0,-133,7,2,-478,33,1,61
2041,12,0,-229,5,0,-496,33,0,74
2042,3,0,-276,8,6,-573,40,0,20
2043,2,0,-333,6,0,-587,33,1,158
2044,3,0,-276,10,8,-567,34,1,6
2045,6,0,-316,10,2,-609,27,0,33
2046,4,0,-199,10,1,-450,25,2,30

min,,,,0,,,0
max,,,,12,,,72
steps,,,,13,,,10
decimals
