year,annual-average-temperature
1987,14.1
1988,13.3
1989,14.4
1990,14.0
1991,13.6
1992,13.1
1993,12.7
1994,13.6
1995,14.5
1996,13.5
1997,14.7
1998,14.5
1999,14.0
2000,13.9
2001,13.7
2002,14.1
2003,14.4
2004,13.8
2005,14.1
2006,15.0
2007,14.2
2008,13.7
2009,14.6
2010,14.3
2011,15.1
2012,14.0
2013,14.3
2014,14.5
2015,15.0
2016,14.7
