year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,449,804,-601,-632,44,11.0,4034,64,18.6,53
1988,405,799,-673,-592,-60,10.6,3898,79,18.2,80
1989,404,828,-699,-631,-63,11.5,4226,83,19.5,56
1990,459,818,-630,-557,-38,11.6,4253,77,20.1,49
1991,560,804,-574,-542,-41,11.4,4175,57,18.0,40
1992,502,755,-531,-465,-46,10.9,3966,79,19.7,79
1993,573,865,-630,-552,-30,11.8,4303,83,19.4,41
1994,459,852,-711,-624,-38,11.0,4029,69,19.0,59
1995,324,800,-741,-675,-31,11.1,4055,66,18.1,51
1996,366,811,-784,-687,-29,11.2,4112,70,18.9,41
1997,529,887,-683,-654,-10,11.7,4277,77,19.8,50
1998,376,800,-685,-689,16,11.3,4148,76,19.9,54
1999,323,829,-831,-738,-75,10.7,3910,66,18.4,60
2000,468,869,-732,-707,-42,11.9,4338,84,20.0,40
2001,479,763,-552,-503,-43,10.7,3908,61,17.5,62
2002,430,771,-599,-535,-6,10.8,3951,68,18.5,56
2003,434,806,-634,-600,-26,11.4,4183,77,19.8,47
2004,322,795,-762,-601,-96,11.0,4051,72,18.2,66
2005,535,790,-528,-540,-52,11.2,4092,75,19.0,54
2006,462,761,-575,-565,-17,10.5,3850,55,17.2,62
2007,438,806,-637,-641,-10,11.7,4272,71,19.5,45
2008,560,761,-471,-565,60,11.3,4110,58,18.2,48
2009,476,773,-545,-633,21,10.5,3832,77,19.8,71
2010,513,806,-563,-555,-54,11.6,4237,73,19.6,40
2011,506,773,-525,-541,-6,10.9,3973,64,19.0,48
2012,427,753,-585,-600,22,11.3,4113,64,18.2,51
2013,471,809,-616,-579,47,11.5,4219,90,19.3,51
2014,480,773,-564,-586,-5,11.8,4305,74,18.5,24
2015,606,758,-417,-474,46,11.2,4085,61,18.4,36
2016,513,760,-521,-473,-57,11.3,4136,62,18.4,57
2016
2017,428,875,-711,-752,15,13.1,4803,100,21.6,25
2018,470,838,-662,-670,-27,12.4,4537,93,19.4,32
2019,458,783,-592,-623,17,11.7,4270,67,19.8,30
2020,442,772,-592,-637,16,11.6,4257,74,19.4,37
2021,469,868,-745,-655,-86,11.9,4354,83,20.3,51
2022,584,851,-539,-597,89,13.1,4788,95,20.2,14
2023,452,848,-723,-644,-18,11.2,4113,79,19.7,51
2024,447,915,-792,-750,-74,12.3,4486,101,20.5,25
2025,571,775,-458,-501,-2,11.2,4121,76,20.0,51
2026,509,881,-690,-634,-59,12.2,4475,96,21.6,40
2027,375,908,-881,-768,-52,12.6,4590,87,19.5,16
2028,476,805,-589,-562,-6,12.2,4473,98,21.0,42
2029,357,885,-836,-718,-71,12.1,4434,99,21.1,41
2030,513,833,-660,-611,-14,12.2,4468,77,19.6,28
2031,490,801,-561,-629,36,12.2,4460,84,19.5,25
2032,509,866,-646,-611,3,13.1,4796,104,20.8,26
2033,449,822,-644,-657,-39,12.4,4512,78,19.4,24
2034,424,746,-595,-551,-38,11.3,4134,56,19.0,43
2035,578,781,-455,-449,6,11.4,4171,69,20.1,52
2036,420,862,-691,-640,-20,12.3,4507,100,21.8,29
2037,456,826,-645,-671,24,12.8,4671,94,21.2,15
2038,435,823,-674,-587,-26,12.3,4498,91,20.8,38
2039,455,806,-607,-568,-79,12.3,4495,80,19.8,29
2040,433,824,-677,-630,-21,12.1,4446,80,20.4,51
2041,302,850,-817,-736,-33,12.6,4604,93,19.3,24
2042,406,841,-709,-587,-46,12.8,4667,94,21.3,28
2043,463,856,-656,-664,-41,12.8,4657,98,21.4,21
2044,384,814,-678,-660,-14,11.9,4370,90,20.1,31
2045,441,779,-601,-611,44,11.9,4339,76,20.1,13
2046,425,842,-694,-713,40,12.8,4660,91,20.0,31
