year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,0,0,-313,7,0,-541,44,27,63
1988,1,3,-247,10,0,-470,45,13,20
1989,0,5,-298,7,0,-485,46,16,48
1990,0,0,-220,7,1,-488,46,10,75
1991,0,3,-256,10,0,-475,64,5,101
1992,0,5,-158,8,0,-417,57,18,86
1993,1,0,-300,5,0,-396,51,11,152
1994,0,2,-301,10,0,-487,50,16,71
1995,0,1,-294,9,0,-561,42,10,0
1996,0,3,-300,7,0,-537,64,24,22
1997,0,0,-336,9,1,-447,48,11,104
1998,0,3,-316,9,3,-501,59,11,20
1999,0,1,-350,10,2,-562,57,22,17
2000,0,0,-249,8,0,-526,57,6,2
2001,2,6,-278,8,0,-374,54,15,95
2002,0,6,-233,7,0,-381,58,17,86
2003,0,0,-186,6,0,-446,59,3,24
2004,2,4,-263,10,0,-488,47,14,36
2005,0,1,-212,9,0,-489,53,15,65
2006,1,1,-237,11,0,-458,60,18,29
2007,2,0,-318,9,4,-561,49,6,50
2008,0,2,-198,7,0,-423,52,2,12
2009,0,6,-221,9,0,-476,66,12,18
2010,0,4,-270,9,5,-450,52,9,91
2011,0,2,-212,7,0,-436,61,15,52
2012,0,4,-266,9,1,-440,58,6,19
2013,0,1,-276,9,0,-498,48,6,58
2014,0,0,-231,7,0,-434,52,12,35
2015,1,2,-129,6,1,-393,60,4,26
2016,1,1,-251,7,0,-339,53,24,129
2016
2017,5,1,-307,9,4,-606,40,10,27
2018,6,0,-324,8,6,-558,38,16,31
2019,0,0,-266,8,3,-501,50,9,20
2020,2,1,-259,9,0,-480,53,16,14
2021,3,0,-275,9,2,-536,47,14,40
2022,6,0,-299,8,2,-524,35,0,101
2023,0,0,-315,9,0,-530,54,16,65
2024,0,0,-280,8,0,-574,45,8,37
2025,1,0,-115,7,2,-403,59,15,33
2026,4,0,-216,8,5,-519,52,7,49
2027,1,0,-380,9,1,-627,42,3,23
2028,3,7,-252,8,2,-427,43,6,69
2029,0,0,-339,10,2,-562,44,7,28
2030,0,0,-307,8,0,-446,46,5,34
2031,1,0,-248,7,5,-491,40,1,30
2032,4,0,-341,7,5,-536,38,7,111
2033,6,1,-277,10,0,-523,44,8,46
2034,1,6,-241,9,0,-483,63,2,79
2035,0,0,-131,8,2,-420,52,11,78
2036,3,0,-230,8,2,-522,46,6,32
2037,0,0,-305,9,0,-511,55,3,26
2038,0,0,-278,7,3,-514,51,6,79
2039,0,3,-308,7,6,-489,45,0,85
2040,2,0,-276,8,10,-550,45,13,46
2041,6,0,-416,9,0,-606,32,6,25
2042,3,1,-276,5,2,-434,35,6,59
2043,3,1,-293,8,2,-571,35,3,60
2044,2,3,-269,7,0,-536,46,4,31
2045,0,0,-255,6,0,-521,58,6,61
2046,4,2,-371,8,2,-553,45,4,37

min,,,,0,,,0
max,,,,12,,,72
steps,,,,13,,,10
decimals
