year,annual-average-temperature
1987,11.5
1988,11.0
1989,12.1
1990,11.8
1991,11.7
1992,11.6
1993,10.3
1994,12.4
1995,12.3
1996,11.3
1997,13.0
1998,11.6
1999,11.5
2000,12.0
2001,10.9
2002,11.1
2003,11.5
2004,10.6
2005,10.6
2006,11.7
2007,10.3
2008,10.2
2009,11.7
2010,10.3
2011,11.8
2012,11.2
2013,10.5
2014,11.8
2015,11.4
2016,11.7
