year,annual-hydric-deficit
1987,164
1988,248
1989,-7
1990,152
1991,-157
1992,81
1993,44
1994,248
1995,4
1996,-112
1997,31
1998,88
1999,23
2000,132
2001,377
2002,570
2003,27
2004,141
2005,48
2006,90
2007,537
2008,723
2009,382
2010,203
2011,116
2012,611
2013,0
2014,227
2015,-39
2016,25
