year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,677,496,-44,-227,115,11.7,4256,3,16.6,6
1988,653,478,-42,-252,114,10.8,3928,1,16.0,8
1989,685,509,-38,-217,157,11.4,4155,1,16.9,14
1990,571,509,-160,-317,64,12.1,4441,4,16.9,1
1991,733,631,-173,-395,102,10.8,3935,1,16.6,20
1992,440,511,-298,-385,40,11.6,4223,8,17.5,7
1993,762,660,-243,-370,90,11.1,4036,4,17.0,11
1994,748,645,-219,-410,102,11.7,4267,1,16.7,4
1995,683,483,-7,-223,91,11.4,4176,0,16.4,7
1996,855,696,-189,-344,96,11.6,4247,6,17.3,11
1997,736,678,-278,-282,-9,10.8,3943,3,17.2,15
1998,823,495,122,-215,238,10.5,3847,0,16.6,14
1999,734,660,-306,-328,16,11.2,4072,1,16.8,7
2000,743,617,-195,-391,153,11.9,4328,5,17.5,5
2001,619,468,-65,-218,96,11.1,4041,2,16.8,16
2002,708,491,-12,-167,18,11.3,4123,2,15.6,6
2003,656,527,-83,-306,156,11.1,4069,7,17.1,12
2004,607,537,-169,-232,4,11.3,4136,1,17.1,9
2005,758,499,37,-185,141,11.3,4112,1,16.3,8
2006,613,499,-116,-243,70,12.0,4397,1,16.5,9
2007,829,472,148,-128,165,11.0,4024,2,16.5,9
2008,672,505,-45,-284,121,10.9,3973,1,15.6,2
2009,757,515,27,-184,128,11.3,4109,8,17.0,7
2010,831,502,107,-202,203,11.5,4207,5,16.8,7
2011,733,485,20,-190,80,12.0,4394,4,17.0,5
2012,597,502,-129,-297,116,11.7,4280,0,16.1,7
2013,741,491,23,-188,75,11.6,4218,3,16.3,7
2014,702,501,-14,-262,182,11.1,4079,1,16.5,15
2015,624,509,-104,-320,102,11.6,4238,7,17.0,13
2016,636,480,-59,-209,80,11.0,4017,1,16.4,11
2016
2017,734,496,21,-246,174,11.5,4191,2,16.8,11
2018,681,515,-63,-271,115,12.1,4432,4,17.7,15
2019,792,515,63,-251,157,12.1,4410,3,17.5,6
2020,800,506,66,-188,166,12.0,4407,3,18.0,3
2021,760,655,-213,-418,213,12.1,4411,4,17.4,3
2022,650,510,-85,-202,74,11.7,4263,6,17.6,11
2023,699,735,-416,-492,22,12.4,4538,4,17.6,6
2024,837,686,-202,-414,139,12.3,4511,2,17.6,0
2025,660,498,-57,-279,169,12.3,4476,6,17.3,4
2026,604,744,-517,-446,-72,11.9,4354,3,18.1,8
2027,629,713,-452,-486,-10,12.5,4561,4,17.6,3
2028,649,512,-81,-235,123,12.3,4488,4,17.5,5
2029,688,731,-438,-392,-46,12.1,4414,7,18.0,5
2030,575,630,-381,-411,9,12.2,4464,7,18.4,5
2031,582,505,-145,-244,36,12.4,4518,3,17.7,1
2032,828,510,93,-152,165,12.4,4552,6,17.6,4
2033,756,518,6,-251,83,12.0,4387,5,17.4,7
2034,689,535,-90,-248,139,12.5,4547,2,17.4,5
2035,652,506,-80,-282,100,12.2,4460,2,17.1,0
2036,607,539,-156,-301,118,12.4,4550,1,17.6,0
2037,751,517,12,-245,143,12.2,4460,4,17.7,5
2038,774,515,35,-216,152,12.4,4533,10,18.4,3
2039,665,525,-83,-269,105,12.2,4471,4,17.1,5
2040,686,511,-43,-269,160,11.7,4271,7,18.1,6
2041,751,502,26,-223,132,11.9,4346,1,17.3,8
2042,660,527,-81,-327,110,12.5,4557,10,18.2,3
2043,637,522,-109,-322,98,12.1,4405,2,17.0,7
2044,629,527,-117,-307,124,11.7,4298,7,17.6,3
2045,627,520,-114,-335,212,12.2,4440,2,17.3,4
2046,666,516,-67,-240,117,11.7,4297,3,17.3,15

min,500,400,,,,8,3000,,14
max,1000,99,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal
