year,annual-hydric-deficit
1987,154
1988,86
1989,-111
1990,-17
1991,-100
1992,-2
1993,-95
1994,30
1995,141
1996,59
1997,-56
1998,-127
1999,-122
2000,-165
2001,-148
2002,78
2003,-490
2004,-168
2005,0
2006,67
2007,-6
2008,-43
2009,38
2010,74
2011,-190
2012,-59
2013,121
2014,-148
2015,-326
2016,99
