year,annual-hydric-deficit
1987,-25
1988,-17
1989,-412
1990,-382
1991,-265
1992,-147
1993,-111
1994,-98
1995,-194
1996,-122
1997,-287
1998,-194
1999,67
2000,-7
2001,-95
2002,-22
2003,-296
2004,-285
2005,-453
2006,-80
2007,-62
2008,-80
2009,-194
2010,-163
2011,-338
2012,-60
2013,47
2014,-23
2015,-262
2016,-216
