year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,646,679,-268,-452,113,12.5,4621,58,18.8,37
1988,570,661,-331,-407,40,11.6,4238,46,17.8,43
1989,540,623,-315,-413,83,10.8,3999,29,16.3,41
1990,788,662,-105,-345,142,12.7,4652,60,19.9,22
1991,602,732,-431,-511,61,11.5,4228,42,18.6,49
1992,569,628,-295,-363,26,11.6,4243,50,18.8,48
1993,575,780,-530,-482,-56,11.9,4354,54,18.7,32
1994,775,760,-302,-395,87,12.3,4508,44,18.6,38
1995,673,652,-206,-323,38,11.6,4259,61,19.1,51
1996,531,784,-558,-590,54,11.2,4099,50,18.5,45
1997,805,750,-237,-459,81,12.1,4417,55,19.6,42
1998,592,637,-265,-378,35,11.6,4286,53,19.2,35
1999,556,790,-572,-579,56,12.1,4444,68,19.0,38
2000,749,713,-274,-412,119,11.2,4114,26,16.8,42
2001,534,624,-296,-434,117,10.8,3973,44,17.6,46
2002,732,620,-98,-313,100,11.1,4075,29,17.3,48
2003,666,656,-220,-319,108,11.7,4280,51,18.7,28
2004,557,641,-320,-358,-5,11.9,4360,43,18.5,24
2005,474,627,-390,-461,35,11.4,4160,36,17.9,39
2006,685,660,-203,-351,92,11.6,4279,46,18.8,34
2007,653,639,-220,-390,119,12.0,4395,52,18.6,26
2008,792,646,-81,-207,77,11.6,4248,44,18.5,41
2009,575,659,-313,-470,91,11.4,4170,67,20.4,48
2010,781,658,-108,-345,83,11.8,4329,43,18.2,39
2011,612,612,-236,-332,36,11.3,4177,33,17.8,51
2012,655,636,-208,-323,63,11.5,4212,39,18.4,46
2013,783,652,-84,-329,173,11.3,4159,45,17.5,53
2014,747,614,-106,-256,106,11.5,4222,36,17.8,40
2015,624,655,-250,-373,70,11.3,4139,51,18.6,46
2016,628,625,-207,-310,78,10.4,3833,31,16.7,62
2016
2017,594,722,-354,-507,8,13.2,4846,100,21.7,29
2018,673,694,-238,-467,148,12.7,4659,84,21.0,26
2019,616,667,-277,-484,129,12.4,4554,71,20.1,31
2020,564,691,-343,-504,86,12.2,4480,61,19.4,44
2021,754,792,-369,-509,82,12.7,4642,74,19.1,24
2022,584,720,-368,-512,79,12.5,4561,79,20.1,36
2023,558,799,-557,-639,58,12.2,4477,58,19.7,31
2024,644,825,-498,-621,113,13.1,4810,88,20.8,33
2025,679,643,-208,-287,42,12.6,4595,68,19.7,21
2026,583,832,-549,-656,69,12.8,4674,85,19.5,43
2027,546,773,-539,-555,-29,13.3,4859,68,19.5,18
2028,693,628,-155,-391,147,12.4,4557,54,19.2,18
2029,702,847,-460,-539,-40,12.7,4656,94,20.1,36
2030,574,774,-494,-528,67,12.6,4618,79,19.8,36
2031,531,691,-377,-498,90,13.0,4761,88,20.4,30
2032,539,686,-382,-425,40,12.8,4688,89,21.1,23
2033,573,700,-360,-522,107,12.9,4722,70,20.0,26
2034,528,721,-433,-496,44,12.7,4659,85,20.1,28
2035,500,705,-431,-545,36,12.9,4730,77,20.1,26
2036,735,727,-212,-510,164,13.3,4891,87,21.0,24
2037,641,699,-283,-538,179,12.4,4547,60,19.4,30
2038,648,699,-282,-497,106,13.4,4906,76,20.9,21
2039,554,751,-418,-542,84,12.9,4712,104,21.0,38
2040,613,669,-279,-433,156,11.8,4357,57,19.3,49
2041,654,684,-276,-409,49,13.2,4824,79,20.4,29
2042,675,736,-289,-450,113,12.8,4687,89,19.9,41
2043,611,653,-269,-498,113,12.9,4691,59,18.8,13
2044,570,723,-366,-508,104,12.9,4712,86,20.7,14
2045,719,709,-227,-408,142,13.1,4767,79,19.4,23
2046,679,654,-212,-409,192,12.5,4567,52,18.2,15
