year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,25,0,-157,8,1,-450,56,9,78
1988,26,0,-127,7,3,-419,54,7,56
1989,26,1,-128,7,3,-369,42,14,55
1990,20,0,-155,6,5,-420,52,13,11
1991,10,0,-167,9,3,-388,70,0,92
1992,17,0,-177,9,1,-394,52,12,50
1993,16,1,-210,5,8,-470,52,10,67
1994,27,0,-112,4,3,-290,54,10,45
1995,25,0,-50,6,3,-292,51,10,90
1996,30,0,-187,8,1,-474,43,18,53
1997,20,0,-164,7,4,-434,48,8,42
1998,14,0,-202,8,3,-412,45,6,45
1999,23,0,-227,9,6,-544,54,1,47
2000,18,1,-155,7,0,-391,45,3,115
2001,14,0,-153,6,1,-318,52,5,63
2002,18,0,-37,5,1,-300,60,8,58
2003,8,0,-112,4,8,-360,55,8,29
2004,20,0,-192,7,3,-475,51,7,95
2005,20,0,-210,6,2,-447,48,13,114
2006,17,0,-130,6,8,-413,51,8,42
2007,28,0,-142,5,0,-366,54,19,80
2008,7,2,-127,6,1,-337,52,7,83
2009,32,0,-170,9,3,-427,51,8,41
2010,31,0,-104,8,11,-375,44,7,69
2011,15,6,-93,5,0,-333,54,10,71
2012,31,3,-177,6,0,-447,48,5,34
2013,25,0,-162,7,4,-434,55,9,74
2014,24,0,-89,7,3,-346,52,5,63
2015,32,0,-114,7,9,-388,56,14,86
2016,26,0,-172,6,3,-422,48,7,53
2016
2017,39,0,-226,8,10,-514,42,2,52
2018,38,1,-232,8,7,-524,33,0,57
2019,40,0,-136,9,5,-424,37,4,59
2020,34,0,-217,8,20,-482,42,1,32
2021,27,0,-219,8,6,-545,48,6,36
2022,41,0,-208,7,16,-446,40,0,67
2023,39,0,-258,6,9,-515,38,4,56
2024,36,0,-277,10,14,-577,35,10,109
2025,31,0,-110,5,11,-365,46,2,77
2026,36,0,-258,9,4,-475,36,2,108
2027,53,0,-257,9,10,-587,28,9,62
2028,27,0,-171,6,17,-472,53,9,66
2029,37,0,-202,6,16,-537,36,4,16
2030,36,0,-271,10,7,-570,37,0,21
2031,47,0,-243,5,13,-527,27,3,40
2032,35,0,-194,10,11,-493,49,4,96
2033,44,0,-233,10,9,-530,36,3,27
2034,35,0,-260,8,2,-555,36,3,107
2035,28,0,-169,6,10,-464,47,3,63
2036,36,2,-238,7,0,-531,40,15,51
2037,29,0,-198,7,17,-490,35,1,30
2038,39,0,-252,8,15,-459,36,2,84
2039,37,0,-239,9,10,-515,36,10,100
2040,34,0,-240,6,8,-516,45,10,36
2041,29,0,-126,9,17,-464,46,5,48
2042,32,0,-208,8,12,-463,48,3,118
2043,32,0,-108,7,7,-382,55,5,38
2044,18,3,-106,8,4,-399,59,1,50
2045,24,0,-136,7,7,-408,60,0,70
2046,36,0,-218,9,1,-458,43,0,32

min,,0
max,,6
steps,,7
decimal
