year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,403,741,-593,-538,-33,12.1,4452,73,20.1,40
1988,515,730,-467,-494,13,12.6,4593,79,20.9,20
1989,494,728,-512,-488,3,12.6,4622,60,19.3,29
1990,512,752,-506,-590,14,13.0,4765,79,21.2,31
1991,640,762,-433,-482,29,12.0,4384,54,20.0,25
1992,608,706,-369,-471,116,12.6,4622,63,19.9,35
1993,547,832,-601,-592,45,11.9,4368,62,19.7,38
1994,745,785,-365,-419,80,12.0,4416,51,19.0,32
1995,655,704,-331,-339,-1,12.9,4718,71,20.4,30
1996,526,830,-634,-599,-38,12.2,4480,56,19.1,39
1997,492,819,-630,-620,-25,12.2,4487,60,19.9,38
1998,519,694,-434,-497,34,12.7,4664,50,19.5,25
1999,555,852,-614,-675,-3,12.8,4675,77,21.2,26
2000,592,765,-463,-455,-8,12.1,4405,47,18.6,30
2001,654,673,-264,-450,86,11.9,4362,33,17.8,27
2002,670,687,-276,-379,53,12.3,4502,53,19.1,33
2003,656,721,-343,-482,92,13.0,4755,52,20.1,19
2004,585,770,-447,-597,80,12.9,4712,78,21.0,28
2005,519,719,-445,-494,85,12.1,4411,50,18.7,24
2006,588,739,-429,-552,142,12.2,4477,55,19.6,35
2007,645,711,-332,-463,83,12.3,4501,63,19.3,39
2008,521,701,-448,-455,14,12.5,4585,50,19.4,26
2009,520,749,-484,-545,62,12.3,4534,82,20.3,40
2010,613,767,-426,-490,76,13.3,4882,77,20.7,19
2011,536,713,-434,-442,-10,12.2,4481,58,19.6,42
2012,474,750,-547,-560,23,12.6,4629,77,20.0,33
2013,526,726,-471,-506,45,12.9,4715,60,19.7,31
2014,556,732,-447,-432,-31,12.8,4682,58,19.7,29
2015,586,741,-419,-458,37,12.8,4688,72,20.5,32
2016,513,751,-489,-546,-11,13.1,4769,88,21.0,19
2016
2017,595,775,-456,-547,60,13.6,4975,94,20.1,18
2018,437,799,-624,-646,11,14.0,5098,90,21.4,12
2019,568,779,-477,-522,51,13.4,4896,85,19.7,15
2020,543,802,-528,-586,41,14.0,5130,87,20.6,10
2021,477,848,-702,-662,-20,13.3,4848,84,21.8,20
2022,503,758,-522,-509,-4,13.9,5081,90,21.5,13
2023,496,879,-693,-689,72,13.5,4925,93,21.1,24
2024,571,860,-609,-613,27,13.5,4946,78,20.7,18
2025,572,762,-460,-488,55,14.3,5208,97,22.1,6
2026,578,817,-546,-603,37,13.1,4809,80,20.6,29
2027,572,879,-615,-707,71,14.0,5112,98,20.9,18
2028,436,738,-548,-527,45,13.4,4920,75,21.7,18
2029,529,882,-727,-657,-36,14.2,5173,90,21.7,10
2030,548,870,-648,-725,15,14.1,5145,93,21.5,10
2031,484,780,-566,-611,90,14.1,5146,106,21.6,21
2032,480,746,-516,-512,46,13.5,4936,80,21.4,15
2033,462,812,-604,-662,35,14.0,5100,96,21.4,12
2034,510,778,-539,-570,49,13.3,4871,86,20.3,17
2035,522,757,-498,-583,92,13.8,5026,85,21.8,14
2036,478,769,-559,-611,14,13.5,4951,94,20.9,25
2037,484,813,-615,-592,13,14.3,5225,99,22.3,14
2038,553,786,-531,-560,17,14.9,5444,102,21.6,9
2039,475,793,-586,-588,-18,14.2,5168,111,21.9,19
2040,445,774,-578,-653,10,13.2,4853,91,21.5,23
2041,503,790,-561,-565,-9,14.2,5183,94,22.0,7
2042,592,758,-437,-514,69,13.5,4955,89,21.4,23
2043,531,731,-475,-457,23,13.5,4928,81,21.3,14
2044,538,730,-452,-499,33,13.5,4924,76,21.6,13
2045,554,728,-443,-470,14,13.4,4884,75,21.4,12
2046,435,736,-562,-535,-21,13.5,4942,74,19.9,4

min,300,500,,,,11,4000,40,18
max,900,1000,,,,17,6000,130,24
steps,11,11,,,,7,11,10,7
decimal



