year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,636,596,-168,-300,71,11.5,4224,34,18.7,37
1988,753,562,-19,-231,45,11.1,4069,20,17.0,24
1989,662,600,-149,-263,11,11.8,4330,26,16.7,24
1990,662,601,-156,-322,42,11.5,4199,38,18.4,22
1991,525,706,-478,-524,-10,11.7,4273,30,18.3,35
1992,844,600,14,-186,90,11.7,4266,41,19.4,35
1993,713,677,-285,-355,17,12.0,4385,22,17.6,22
1994,714,727,-321,-422,77,12.0,4401,39,18.9,22
1995,546,583,-249,-292,-22,10.5,3870,19,16.1,49
1996,748,759,-312,-396,-2,12.2,4443,43,18.4,23
1997,738,684,-240,-313,31,11.0,4051,25,17.8,37
1998,604,575,-198,-298,77,11.6,4266,26,17.9,14
1999,759,729,-290,-451,151,12.1,4401,22,17.9,14
2000,685,687,-272,-402,121,11.4,4182,26,17.3,21
2001,842,569,67,-199,144,11.3,4126,20,16.8,32
2002,759,582,-53,-184,64,11.5,4222,20,16.7,32
2003,696,594,-107,-361,147,11.2,4097,12,15.9,25
2004,615,601,-219,-353,47,11.6,4243,37,18.5,31
2005,560,576,-242,-304,33,11.8,4325,25,16.7,26
2006,754,558,-26,-273,140,11.0,4029,26,17.7,42
2007,618,576,-174,-390,149,11.3,4129,26,17.0,30
2008,699,597,-111,-229,29,11.6,4236,35,18.8,35
2009,871,565,92,-187,101,10.9,3973,21,17.3,46
2010,719,611,-104,-315,128,12.0,4410,36,18.7,33
2011,647,607,-183,-327,116,12.1,4433,45,18.6,30
2012,673,588,-129,-325,124,11.8,4303,34,18.4,21
2013,727,597,-81,-288,134,12.5,4589,46,19.6,24
2014,679,568,-108,-286,110,11.5,4214,19,17.3,25
2015,698,567,-93,-230,47,11.8,4299,30,18.3,13
2016,628,651,-239,-461,143,12.2,4453,42,18.2,33
2016
2017,680,632,-187,-389,122,12.7,4646,47,19.0,16
2018,609,607,-213,-392,75,12.1,4432,47,18.3,22
2019,748,626,-95,-359,149,13.1,4781,56,19.1,7
2020,675,644,-186,-410,126,13.0,4762,56,20.0,19
2021,628,723,-428,-470,50,12.6,4602,50,19.2,17
2022,753,614,-91,-375,153,12.1,4431,53,19.5,30
2023,510,750,-577,-561,25,12.5,4586,35,18.6,21
2024,715,755,-320,-535,123,12.5,4595,49,19.1,17
2025,685,595,-125,-359,169,13.0,4732,40,18.7,7
2026,545,761,-540,-586,37,12.2,4468,47,18.0,33
2027,640,698,-375,-426,49,12.1,4433,31,17.7,16
2028,661,607,-154,-334,82,12.4,4551,33,18.3,19
2029,490,820,-650,-700,16,12.7,4660,59,19.5,17
2030,580,756,-473,-511,47,11.9,4337,40,18.2,17
2031,674,590,-141,-245,30,13.2,4824,43,18.3,12
2032,852,626,3,-279,156,12.9,4730,48,18.5,15
2033,660,635,-198,-367,114,12.9,4705,53,19.5,22
2034,627,653,-268,-441,100,12.6,4590,51,18.7,13
2035,744,608,-97,-328,177,13.0,4758,60,19.6,17
2036,765,575,-41,-341,118,12.2,4460,37,18.0,31
2037,656,638,-197,-384,92,12.6,4595,51,19.3,17
2038,665,608,-175,-338,77,12.1,4421,31,18.0,28
2039,556,632,-299,-446,70,12.2,4462,37,18.9,26
2040,591,650,-289,-449,92,12.4,4550,55,19.3,35
2041,611,631,-249,-374,126,12.5,4590,54,19.4,18
2042,551,601,-264,-375,43,12.2,4455,48,19.0,14
2043,724,605,-92,-301,150,11.9,4349,44,18.9,25
2044,593,630,-264,-320,49,12.7,4666,62,19.3,17
2045,703,635,-155,-382,204,13.4,4884,67,20.2,14
2046,572,647,-307,-465,94,13.1,4790,52,18.7,12

min,400,500,,,,10,3500,0,14
max,1000,1000,,,,16,5500,90,22
steps,11,11,,,,7,11,10,9
decimal



