year,annual-average-temperature
1987,11.0
1988,12.0
1989,12.7
1990,12.9
1991,11.5
1992,12.0
1993,11.6
1994,12.9
1995,12.7
1996,11.4
1997,12.8
1998,12.0
1999,12.9
2000,12.6
2001,12.4
2002,12.9
2003,13.1
2004,12.1
2005,12.3
2006,12.7
2007,12.2
2008,11.7
2009,11.8
2010,11.1
2011,12.9
2012,11.9
2013,11.7
2014,12.8
2015,12.5
2016,12.0
2017,12.4
2018,12.8
2019,12.6
2020,13.3

min,10
max,16
steps,7
decimal


