year,annual-average-temperature
1987,5.0
1988,6.9
1989,8.2
1990,8.2
1991,7.4
1992,7.7
1993,6.7
1994,7.1
1995,7.2
1996,5.6
1997,7.1
1998,6.8
1999,7.7
2000,8.2
2001,7.6
2002,7.9
2003,7.0
2004,7.0
2005,7.1
2006,7.7
2007,8.1
2008,8.4
2009,7.3
2010,6.2
2011,7.8
2012,6.9
2013,7.5
2014,8.1
2015,8.5
2016,7.9

min,2
max,9
steps,8
decimal,1
