year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,670,512,53,-176,128,6.5,2764,11,14.3,129
1988,852,427,310,-6,182,6.1,2549,6,14.1,130
1989,753,504,139,-138,214,6.6,2812,10,14.3,117
1990,910,509,299,-50,218,6.1,2762,10,15.4,138
1991,940,602,157,-104,170,6.4,2940,15,16.0,124
1992,837,495,235,0,177,7.1,2933,13,14.5,118
1993,842,642,36,-68,69,5.5,2619,5,14.6,160
1994,816,638,17,-177,88,6.6,2737,13,15.1,142
1995,832,486,245,-13,176,6.9,2881,12,15.5,127
1996,931,640,85,-136,118,7.7,3078,13,14.6,105
1997,713,627,-82,-279,141,5.9,2687,15,15.8,147
1998,788,446,231,-67,180,5.9,2608,3,14.2,139
1999,802,669,-91,-315,168,7.1,2968,14,13.9,110
2000,709,565,-19,-154,72,6.4,2771,7,14.3,116
2001,871,482,292,-76,240,5.8,2704,8,15.1,143
2002,895,504,288,-92,248,6.1,2644,11,15.4,131
2003,742,501,130,-159,130,6.8,2809,6,14.2,114
2004,797,518,153,-121,192,6.9,2980,14,15.9,129
2005,828,503,213,-20,97,7.1,2911,8,15.4,131
2006,789,504,175,-114,206,7.2,2932,11,15.2,123
2007,891,531,253,-139,271,6.8,2922,28,16.2,131
2008,780,435,230,34,118,6.1,2635,4,14.4,125
2009,851,483,249,-41,243,7.2,2985,11,15.5,104
2010,730,519,101,-193,188,5.9,2816,22,15.6,149
2011,756,457,203,-68,186,4.0,2331,11,14.6,178
2012,888,504,276,8,166,6.1,2866,7,15.4,122
2013,704,499,102,-51,97,7.0,2769,13,15.5,131
2014,923,485,327,27,143,6.1,2767,10,15.0,129
2015,784,509,170,-147,218,6.9,2845,9,15.4,123
2016,753,480,159,-96,188,5.8,2600,10,14.4,151
2016
2017,899,511,273,-42,181,8.4,3292,17,16.1,101
2018,905,492,289,-16,210,7.4,3006,13,15.5,124
2019,864,533,209,-109,246,8.1,3211,16,16.2,86
2020,1065,469,486,138,235,6.6,2807,10,15.5,130
2021,726,646,-112,-268,109,7.6,3048,14,14.4,109
2022,715,520,85,-94,131,7.1,3091,17,16.5,118
2023,674,675,-202,-363,158,7.2,3063,14,15.7,126
2024,859,633,53,-217,203,5.9,2712,10,16.3,142
2025,897,515,272,-57,237,7.9,3214,15,16.5,117
2026,769,609,-32,-185,103,6.8,2945,16,16.4,116
2027,842,672,-37,-393,248,7.8,3156,28,16.6,113
2028,744,469,160,-149,197,7.0,2955,3,15.1,115
2029,971,649,124,-84,128,7.9,3149,14,15.9,103
2030,762,606,-11,-224,176,6.0,2697,9,14.4,123
2031,851,425,310,152,128,6.8,2827,3,14.3,102
2032,816,537,154,-146,191,8.7,3424,24,17.1,85
2033,674,547,7,-306,211,8.0,3260,24,16.2,101
2034,812,525,154,-134,178,7.3,3206,23,16.3,112
2035,869,494,256,-33,190,7.5,2995,12,15.0,112
2036,800,528,161,-115,156,7.2,3063,24,16.5,131
2037,775,506,155,-133,148,7.0,2923,18,14.9,127
2038,855,496,243,-135,236,6.8,2891,8,15.2,125
2039,747,502,120,-111,190,8.1,3281,16,16.3,90
2040,798,535,129,-132,170,8.5,3350,16,16.3,94
2041,985,512,366,14,301,7.2,2990,17,17.0,133
2042,760,554,79,-239,195,8.3,3303,40,16.9,127
2043,937,471,351,32,194,7.1,2888,13,14.8,113
2044,973,508,336,15,250,8.1,3171,7,15.5,108
2045,730,502,107,-133,125,7.4,3074,27,15.4,117
2046,997,515,364,15,257,6.9,2929,13,15.2,134

min,300,400,,,,4,2400,,10,70
max,1100,800,,,,10,4000,,20,200
steps,9,9,,,,7,5,,6,7
decimal,,,,,,1,,,1
