year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,538,550,-177,-269,31,8.4,3227,11,16.0,96
1988,476,559,-248,-309,36,8.6,3242,11,17.0,94
1989,543,548,-159,-248,66,8.7,3297,11,17.2,67
1990,449,570,-285,-286,10,8.9,3376,17,16.9,86
1991,479,631,-395,-360,-35,9.0,3372,15,16.5,75
1992,443,565,-285,-340,40,8.2,3145,20,17.0,111
1993,512,764,-518,-519,8,9.2,3459,21,17.2,74
1994,559,713,-424,-417,-20,9.3,3512,18,17.4,74
1995,531,517,-145,-279,88,8.4,3265,14,16.9,92
1996,501,747,-499,-452,-24,9.0,3297,8,16.4,74
1997,540,683,-400,-401,10,9.1,3495,20,17.4,67
1998,593,554,-116,-247,107,8.5,3274,22,16.6,91
1999,633,709,-328,-357,43,9.2,3423,8,17.2,74
2000,531,677,-420,-407,1,9.1,3488,14,16.7,89
2001,568,520,-104,-170,79,7.7,3008,5,15.4,110
2002,524,536,-172,-253,54,8.5,3267,9,16.0,91
2003,655,557,-67,-124,30,9.4,3544,13,16.4,72
2004,532,569,-208,-293,42,8.3,3278,14,16.0,93
2005,487,566,-239,-306,12,9.0,3399,14,17.1,90
2006,471,572,-255,-318,54,8.9,3372,5,16.2,72
2007,518,539,-194,-194,-7,9.0,3362,9,17.0,83
2008,484,575,-250,-352,69,9.0,3382,8,16.7,69
2009,448,563,-283,-351,51,9.4,3522,9,16.2,61
2010,446,554,-267,-410,123,8.5,3304,5,15.5,85
2011,535,579,-200,-336,85,9.1,3475,13,17.8,70
2012,487,549,-222,-295,30,8.9,3329,5,16.4,84
2013,464,574,-275,-324,75,8.7,3345,22,16.4,85
2014,379,526,-310,-345,45,8.5,3262,1,15.2,76
2015,559,548,-147,-233,27,9.0,3369,8,16.6,86
2016,566,548,-144,-260,93,8.9,3348,20,17.1,77
2016
2017,545,562,-184,-232,39,9.6,3616,16,17.7,68
2018,489,562,-245,-294,66,9.9,3692,14,17.3,70
2019,425,546,-299,-344,46,9.6,3558,16,17.0,59
2020,558,546,-152,-283,77,9.0,3426,11,16.5,76
2021,459,699,-496,-457,-10,9.7,3630,19,16.9,86
2022,470,570,-273,-321,41,9.7,3636,17,17.2,79
2023,485,735,-536,-477,-36,9.1,3425,20,16.9,79
2024,412,702,-568,-509,-48,9.7,3601,20,17.5,54
2025,499,569,-239,-304,72,9.7,3606,5,16.5,56
2026,485,779,-550,-540,-2,10.6,3883,25,18.3,51
2027,455,674,-505,-452,9,9.8,3688,10,17.6,70
2028,499,540,-209,-288,52,9.6,3587,11,16.4,76
2029,500,746,-577,-525,14,10.4,3842,16,17.2,63
2030,504,698,-481,-419,-40,10.4,3819,14,16.3,41
2031,529,564,-201,-278,28,10.0,3733,25,17.6,72
2032,539,593,-221,-356,58,9.8,3681,28,17.6,70
2033,559,545,-150,-287,100,9.6,3565,12,16.8,47
2034,545,562,-198,-297,83,9.5,3488,11,16.8,58
2035,424,574,-326,-363,36,9.8,3669,17,16.9,62
2036,459,553,-267,-313,63,9.4,3531,9,17.2,71
2037,569,552,-157,-234,50,9.3,3520,12,16.7,81
2038,494,570,-246,-338,48,9.5,3588,16,16.5,85
2039,419,580,-328,-334,31,9.7,3622,19,17.5,73
2040,501,568,-241,-311,50,9.7,3646,31,17.4,55
2041,547,539,-158,-253,27,9.6,3540,11,16.0,69
2042,523,588,-226,-344,118,9.8,3664,25,17.4,65
2043,486,543,-224,-280,50,9.0,3356,15,16.9,65
2044,500,534,-201,-326,87,8.7,3287,9,16.6,79
2045,501,553,-214,-280,29,9.7,3555,21,16.8,62
2046,402,581,-358,-349,-9,9.9,3684,20,17.9,56
