year,annual-hydric-deficit
1987,83
1988,-10
1989,-222
1990,3
1991,-222
1992,-267
1993,16
1994,-77
1995,-103
1996,-159
1997,-145
1998,80
1999,12
2000,-32
2001,-12
2002,-47
2003,-219
2004,-1
2005,-57
2006,-126
2007,116
2008,-66
2009,-129
2010,178
2011,13
2012,-126
2013,-66
2014,55
2015,-134
2016,-258
