year,annual-frozen-days
1987,95
1988,53
1989,43
1990,31
1991,67
1992,49
1993,74
1994,53
1995,80
1996,125
1997,84
1998,63
1999,56
2000,47
2001,80
2002,68
2003,94
2004,78
2005,79
2006,71
2007,37
2008,43
2009,69
2010,107
2011,68
2012,70
2013,79
2014,39
2015,41
2016,61
