year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,1,0,-29,6,0,-48,77,16,208
1988,3,1,-13,4,0,-28,77,13,168
1989,4,0,-82,4,0,-182,79,21,114
1990,2,1,-50,5,0,-25,68,21,176
1991,9,0,-174,9,0,-260,63,21,154
1992,13,0,-63,5,3,-208,70,22,129
1993,4,3,-150,7,0,-282,68,29,137
1994,3,1,-69,1,0,-147,78,13,132
1995,12,0,-90,4,4,-209,79,17,115
1996,8,0,-101,4,0,-314,78,20,110
1997,0,2,-118,5,0,-251,71,19,140
1998,1,3,-44,3,0,-122,79,18,127
1999,1,4,-125,6,0,-263,81,32,142
2000,9,5,-153,6,0,-317,65,9,158
2001,1,0,-65,4,1,-136,73,32,60
2002,2,4,-74,5,0,-184,66,13,152
2003,0,1,-29,4,0,-71,72,9,136
2004,2,2,-56,3,0,-99,71,23,109
2005,1,1,-56,4,0,-211,80,11,133
2006,0,0,-60,4,0,-82,82,18,145
2007,0,2,-133,4,0,-113,78,19,205
2008,7,3,-10,1,0,-87,71,31,143
2009,1,1,-41,5,0,-61,83,20,180
2010,0,0,-88,4,0,-184,76,17,68
2011,6,1,-98,5,0,-84,68,20,212
2012,3,1,-107,4,0,-182,63,22,221
2013,3,1,-111,7,0,-208,63,22,61
2014,7,1,-72,3,0,-160,77,27,95
2015,1,0,-94,5,0,-118,79,33,143
2016,8,0,-35,4,0,-101,64,24,188
2016
2017,8,2,16,5,0,-125,50,9,56
2018,2,2,-84,6,0,-180,61,13,170
2019,2,0,-52,6,0,-189,71,6,102
2020,9,0,-115,2,0,-182,61,13,85
2021,9,1,-84,1,0,-156,59,5,160
2022,7,1,-95,4,2,-217,61,1,125
2023,11,5,-98,4,0,-164,48,6,157
2024,4,2,-132,7,0,-200,69,11,209
2025,10,1,-98,5,0,-197,60,3,118
2026,7,1,-50,4,0,-122,66,2,202
2027,1,1,-92,4,0,-233,63,7,122
2028,4,3,-86,5,0,-153,73,7,140
2029,1,3,-142,3,0,-309,73,8,119
2030,12,0,-124,4,0,-278,54,3,135
2031,13,4,-128,8,2,-203,49,5,113
2032,1,6,-89,4,0,-142,65,12,169
2033,15,1,-113,4,0,-181,55,11,191
2034,7,3,-83,5,0,-119,61,14,197
2035,6,9,-11,2,0,-21,74,2,197
2036,5,5,-69,4,0,-200,64,7,85
2037,3,1,-114,4,0,-251,68,6,103
2038,5,5,-121,6,0,-163,61,6,229
2039,12,5,-88,6,0,-218,63,2,70
2040,8,1,-36,2,0,-75,73,15,125
2041,7,2,-69,1,0,-136,63,10,125
2042,20,0,-132,2,0,-167,54,11,169
2043,10,0,-40,5,0,-80,60,10,181
2044,2,1,-30,2,0,-99,75,18,106
2045,17,3,-72,2,2,-164,50,6,153
2046,4,1,-117,5,1,-168,63,12,213
