year,annual-estival-days
1987,79
1988,78
1989,63
1990,80
1991,72
1992,101
1993,91
1994,106
1995,87
1996,68
1997,92
1998,76
1999,95
2000,113
2001,88
2002,105
2003,121
2004,81
2005,79
2006,85
2007,98
2008,100
2009,124
2010,75
2011,109
2012,125
2013,97
2014,85
2015,98
2016,104

min,16
max,130
steps,9
decimal
