year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,42,29,-224,8,37,-528,28,32,25
1988,46,38,-238,7,37,-486,15,38,48
1989,53,30,-223,6,33,-495,33,26,35
1990,38,29,-116,9,25,-370,28,32,75
1991,47,30,-125,8,33,-449,29,28,48
1992,39,18,-74,5,37,-359,36,32,31
1993,38,36,-204,8,40,-516,33,38,35
1994,47,39,-140,7,14,-423,19,24,41
1995,42,30,-232,7,20,-488,35,38,60
1996,31,21,-105,7,29,-326,35,39,46
1997,39,26,-280,10,43,-586,23,44,58
1998,25,38,-172,8,14,-429,26,30,30
1999,30,7,-198,7,33,-465,43,31,74
2000,28,14,-226,8,29,-503,30,42,54
2001,37,38,-197,8,40,-428,41,42,33
2002,40,24,-174,8,42,-439,41,30,59
2003,20,21,-75,6,25,-324,23,35,104
2004,42,25,-170,6,27,-407,16,23,43
2005,43,26,-198,6,18,-450,22,35,27
2006,34,26,-160,6,23,-412,29,31,35
2007,20,25,-120,6,43,-388,40,43,64
2008,40,27,-150,7,17,-404,21,18,24
2009,31,41,-152,7,20,-388,27,40,40
2010,31,32,-225,9,23,-471,32,16,75
2011,29,33,-161,7,26,-304,50,34,38
2012,40,18,-239,9,32,-537,32,32,28
2013,32,26,-112,5,27,-363,34,31,62
2014,40,23,-191,6,46,-406,27,40,54
2015,43,29,-153,7,21,-407,41,34,73
2016,39,6,-140,6,8,-393,31,40,34
2016
2017,50,24,-203,7,45,-509,22,21,100
2018,56,21,-156,9,55,-492,39,32,69
2019,51,11,-210,7,33,-509,28,34,65
2020,26,5,-144,6,38,-449,32,21,44
2021,29,17,-206,3,25,-486,30,15,32
2022,48,17,-188,6,32,-414,20,22,39
2023,37,8,-166,4,52,-501,14,25,66
2024,51,13,-235,10,54,-562,29,20,39
2025,39,36,-195,9,27,-486,21,19,61
2026,24,16,-153,8,20,-452,38,23,33
2027,30,15,-197,7,47,-519,36,21,46
2028,36,21,-182,6,48,-493,35,23,66
2029,39,27,-106,8,53,-459,42,21,9
2030,38,7,-174,5,48,-522,32,26,26
2031,41,9,-144,5,45,-402,29,28,17
2032,33,9,-180,8,34,-480,23,33,62
2033,36,21,-237,9,39,-543,41,19,33
2034,33,24,-166,8,45,-479,31,22,66
2035,49,37,-211,8,42,-491,34,28,60
2036,28,20,-154,7,28,-398,25,24,77
2037,46,30,-217,9,24,-483,33,23,48
2038,45,13,-189,7,35,-472,23,28,36
2039,40,7,-154,7,24,-429,30,18,31
2040,35,13,-143,7,49,-447,30,20,35
2041,36,23,-175,9,20,-404,42,23,53
2042,46,13,-209,7,36,-503,38,15,15
2043,39,19,-199,9,17,-456,33,29,54
2044,37,11,-52,7,46,-354,46,26,33
2045,51,8,-215,7,44,-516,15,18,25
2046,38,28,-169,9,11,-429,26,25,33
