year,annual-average-temperature
1987,10.2
1988,10.7
1989,11.3
1990,11.4
1991,10.1
1992,11.4
1993,10.6
1994,12.1
1995,10.9
1996,10.0
1997,10.4
1998,10.8
1999,11.3
2000,12.4
2001,11.1
2002,12.1
2003,10.9
2004,11.1
2005,10.6
2006,11.5
2007,12.7
2008,12.3
2009,12.3
2010,11.4
2011,11.7
2012,12.6
2013,12.0
2014,12.7
2015,12.4
2016,11.8

min,6
max,14
steps,9
decimal
