year,annual-estival-days
1987,34
1988,38
1989,59
1990,40
1991,45
1992,75
1993,48
1994,55
1995,55
1996,37
1997,66
1998,42
1999,56
2000,49
2001,48
2002,40
2003,96
2004,55
2005,43
2006,56
2007,56
2008,52
2009,47
2010,44
2011,64
2012,59
2013,54
2014,45
2015,59
2016,59
