year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,11,35,0.46,1,1,-5,63,30,185
1988,3,24,-97,3,19,-249,49,24,102
1989,18,23,4,0,15,-41,56,24,224
1990,21,27,-48,1,19,-168,62,39,134
1991,16,20,-129,4,11,-195,52,43,197
1992,10,41,-84,1,16,-174,61,42,125
1993,12,41,-128,2,15,-253,55,24,173
1994,14,16,-86,5,7,-209,59,43,98
1995,6,18,-61,2,8,-123,54,42,103
1996,3,25,-93,2,4,-193,67,25,111
1997,26,27,-123,5,9,-329,42,37,123
1998,24,22,-83,0,11,-116,50,32,144
1999,7,25,-57,4,17,-107,59,17,254
2000,9,11,-89,1,7,-162,45,49,181
2001,15,24,-79,3,11,-117,54,27,244
2002,15,22,-72,0,12,-137,56,35,144
2003,17,38,14,2,10,8,53,35,151
2004,16,21,-105,2,15,-235,55,18,135
2005,5,22,-22,5,15,-161,54,27,217
2006,18,11,-102,4,4,-231,37,48,100
2007,11,23,-77,2,13,-213,45,31,95
2008,10,29,-56,2,3,-152,72,34,160
2009,19,23,-77,3,6,-119,52,47,126
2010,20,6,-107,3,31,-152,59,27,221
2011,23,5,-73,1,9,-3,37,25,175
2012,13,12,-24,2,17,-179,65,21,91
2013,12,9,-104,5,25,-282,44,28,118
2014,2,25,-4,4,10,-167,59,20,134
2015,13,13,-34,3,18,-204,45,34,77
2016,6,20,-3,1,15,-72,77,41,166
2016
2017,25,18,-153,6,3,-276,45,26,154
2018,33,7,-96,3,16,-229,33,15,111
2019,22,3,-24,6,6,-181,40,20,141
2020,26,4,-84,3,13,-215,53,18,147
2021,25,10,-34,3,25,-259,52,13,114
2022,10,21,-94,3,7,-202,55,21,177
2023,25,22,-194,4,18,-284,48,17,83
2024,17,9,-56,5,14,-260,57,25,212
2025,32,6,-112,5,22,-315,33,17,158
2026,31,14,-108,3,20,-293,49,26,97
2027,11,17,10,4,12,-129,63,9,122
2028,12,2,-22,3,6,-207,52,15,112
2029,27,20,-120,4,12,-286,40,23,169
2030,20,20,-79,2,13,-176,42,18,150
2031,11,12,-109,3,14,-274,55,25,86
2032,24,11,-12,4,27,-225,56,12,110
2033,35,7,-127,4,21,-242,29,19,133
2034,20,38,-59,1,10,-155,42,21,118
2035,17,5,-55,2,7,-160,56,22,127
2036,20,7,-51,3,15,-181,41,23,128
2037,28,19,-78,1,4,-188,40,20,49
2038,25,14,-65,3,20,-163,43,18,106
2039,13,33,-8,3,26,-191,51,7,114
2040,28,17,-65,4,16,-235,45,33,70
2041,14,5,0,1,6,-75,44,17,90
2042,26,5,-120,5,21,-294,43,25,128
2043,26,25,-26,5,30,-274,52,31,100
2044,22,8,-69,3,11,-79,42,22,220
2045,16,15,-154,4,5,-223,41,22,145
2046,31,8,-27,3,23,-119,35,23,148

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
