year,annual-estival-days
1987,107
1988,108
1989,83
1990,104
1991,94
1992,102
1993,114
1994,124
1995,103
1996,104
1997,101
1998,101
1999,115
2000,128
2001,102
2002,113
2003,126
2004,94
2005,86
2006,92
2007,111
2008,105
2009,119
2010,103
2011,130
2012,144
2013,121
2014,102
2015,120
2016,119
