year,annual-average-temperature
1987,9.2
1988,10.4
1989,10.7
1990,10.9
1991,9.7
1992,10.6
1993,9.9
1994,11.1
1995,10.9
1996,9.2
1997,10.7
1998,10.5
1999,11.1
2000,11.2
2001,10.9
2002,11.4
2003,11.3
2004,10.8
2005,11.0
2006,11.3
2007,11.3
2008,10.8
2009,10.9
2010,9.6
2011,11.6
2012,10.6
2013,10.2
2014,11.7
2015,11.2
2016,11.0

min,7
max,13
steps,7
decimal
