year,annual-estival-days
1987,16
1988,10
1989,44
1990,40
1991,31
1992,32
1993,20
1994,33
1995,42
1996,24
1997,36
1998,26
1999,36
2000,23
2001,33
2002,19
2003,46
2004,37
2005,36
2006,43
2007,14
2008,27
2009,41
2010,30
2011,27
2012,29
2013,37
2014,19
2015,38
2016,35
