year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,824,527,130,-141,135,9.1,3415,17,16.0,71
1988,667,553,-45,-204,81,9.6,3554,25,17.0,67
1989,740,529,43,-130,93,9.6,3563,22,16.3,59
1990,658,523,-42,-155,53,10.2,3789,16,15.6,42
1991,666,612,-189,-220,26,9.9,3652,12,16.5,41
1992,726,501,37,-104,62,9.2,3509,14,15.6,70
1993,734,647,-210,-246,39,9.4,3491,12,15.6,65
1994,697,659,-218,-262,43,9.7,3625,17,16.0,60
1995,562,514,-125,-205,63,9.6,3508,8,15.8,49
1996,634,705,-346,-381,6,10.1,3717,37,18.0,53
1997,803,616,-73,-161,80,9.8,3616,12,15.6,51
1998,588,540,-118,-223,36,10.1,3704,20,16.6,36
1999,695,729,-333,-298,-45,10.1,3738,17,16.4,47
2000,721,630,-134,-221,61,9.1,3353,20,15.9,52
2001,664,544,-50,-168,53,9.9,3664,22,16.6,67
2002,569,500,-85,-207,38,8.8,3286,6,14.9,65
2003,686,520,-17,-159,97,9.4,3531,10,15.6,61
2004,606,580,-175,-330,69,9.8,3628,25,16.4,67
2005,657,540,-55,-287,79,9.5,3495,23,16.9,71
2006,695,579,-54,-249,102,10.2,3785,32,17.2,55
2007,775,556,51,-176,94,10.1,3718,26,17.6,59
2008,608,524,-92,-206,55,9.4,3507,17,15.7,68
2009,807,519,125,-174,153,9.8,3616,21,16.9,61
2010,568,553,-152,-270,45,9.3,3420,32,17.6,87
2011,585,543,-117,-202,38,9.3,3463,11,16.3,69
2012,623,542,-95,-209,29,9.7,3589,17,16.8,67
2013,744,515,56,-107,89,9.3,3438,14,16.0,61
2014,657,549,-75,-222,63,10.0,3682,12,16.1,51
2015,753,492,90,-18,40,8.6,3261,13,15.6,90
2016,617,536,-95,-213,44,9.9,3651,10,15.7,41
2016
2017,579,546,-141,-312,109,10.9,3993,38,18.2,44
2018,780,571,24,-272,199,11.1,4066,25,17.7,33
2019,645,578,-129,-311,133,11.5,4209,28,17.0,23
2020,678,534,-32,-190,128,10.3,3784,14,16.0,48
2021,708,654,-187,-313,35,10.5,3857,29,17.1,43
2022,678,551,-70,-261,140,11.2,4105,40,17.6,36
2023,498,769,-580,-568,-26,11.2,4122,50,18.2,39
2024,643,682,-314,-378,23,10.3,3817,16,17.0,63
2025,658,545,-71,-188,90,10.7,3926,26,16.6,44
2026,683,670,-283,-341,9,11.3,4118,18,17.1,25
2027,562,661,-400,-344,-70,11.1,4058,18,16.6,35
2028,579,583,-188,-350,69,11.7,4268,36,17.6,13
2029,655,737,-381,-427,14,10.8,3942,20,17.2,44
2030,703,672,-232,-302,81,10.6,3858,34,17.8,38
2031,650,538,-55,-215,68,10.3,3784,24,17.7,43
2032,700,523,4,-201,140,9.9,3638,14,16.4,32
2033,515,573,-227,-374,73,11.0,4033,34,18.9,30
2034,662,531,-56,-138,6,9.7,3590,21,16.8,72
2035,623,574,-139,-313,148,11.1,4075,37,17.6,36
2036,506,603,-274,-326,36,11.2,4117,42,18.3,38
2037,510,557,-226,-317,55,10.6,3931,29,18.0,54
2038,618,591,-143,-285,87,10.9,4028,43,17.7,48
2039,646,604,-128,-303,94,11.0,4012,36,17.1,37
2040,632,564,-117,-303,121,11.1,4095,33,17.9,23
2041,607,545,-104,-275,97,10.5,3831,25,17.1,47
2042,651,571,-93,-261,134,10.7,3910,21,16.5,38
2043,711,560,-26,-195,145,10.9,4010,27,17.3,37
2044,701,570,-42,-230,116,11.1,4081,34,16.8,27
2045,635,577,-112,-321,115,10.6,3885,35,17.4,38
2046,700,542,-18,-214,159,10.7,3912,18,16.6,36

min,400,400,,,,8,3000,,14
max,900,900,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal


