year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1186,11,-141,3
1988,1271,12,-204,0
1989,1271,9,-130,8
1990,1217,10,-155,0
1991,1152,12,-220,4
1992,1060,10,-104,1
1993,1103,10,-246,6
1994,1191,11,-262,4
1995,1087,11,-205,1
1996,1231,13,-381,11
1997,1108,9,-161,10
1998,1264,10,-223,0
1999,1221,10,-298,3
2000,1021,8,-221,11
2001,1395,10,-168,0
2002,1018,11,-207,3
2003,1150,10,-159,1
2004,1286,11,-330,0
2005,1128,10,-287,8
2006,1418,12,-249,2
2007,1367,12,-176,0
2008,1107,10,-206,4
2009,1210,11,-174,4
2010,1257,12,-270,9
2011,1129,11,-202,11
2012,1234,10,-209,8
2013,1124,10,-107,3
2014,1211,10,-222,0
2015,1011,10,-18,6
2016,1154,10,-213,3
2016
2017,1477,12,-312,0
2018,1404,12,-272,3
2019,1401,10,-311,2
2020,1229,11,-190,3
2021,1262,11,-313,6
2022,1482,12,-261,4
2023,1606,11,-568,1
2024,1367,12,-378,0
2025,1290,10,-188,1
2026,1327,12,-341,7
2027,1346,12,-344,4
2028,1536,12,-350,0
2029,1427,11,-427,2
2030,1343,11,-302,2
2031,1322,12,-215,0
2032,1154,11,-201,3
2033,1403,14,-374,3
2034,1180,11,-138,6
2035,1536,11,-313,1
2036,1629,12,-326,0
2037,1452,12,-317,1
2038,1600,10,-285,0
2039,1537,11,-303,0
2040,1425,12,-303,3
2041,1322,11,-275,1
2042,1413,12,-261,0
2043,1453,12,-195,1
2044,1516,10,-230,1
2045,1428,11,-321,1
2046,1309,12,-214,0

min,800,6
max,2300,16
steps,7,11
decimal



