year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,867,557,139,-212,203,9.5,3522,20,15.2,63
1988,783,541,76,-95,66,9.8,3629,20,17.3,64
1989,646,560,-90,-197,51,9.5,3550,14,16.5,69
1990,750,508,75,-114,115,8.9,3360,22,16.4,77
1991,664,665,-241,-296,9,8.9,3347,14,16.0,76
1992,847,494,179,-4,112,8.9,3311,7,14.8,75
1993,786,670,-133,-252,41,8.9,3376,36,18.0,80
1994,670,698,-282,-329,57,9.6,3604,24,17.3,80
1995,729,536,28,-121,56,9.6,3548,25,17.0,62
1996,720,618,-175,-291,54,9.0,3354,10,14.5,77
1997,590,663,-318,-369,42,8.6,3283,13,15.5,91
1998,769,572,30,-178,59,10.0,3733,33,16.8,63
1999,744,629,-147,-205,-22,8.2,3078,8,15.3,95
2000,762,671,-123,-273,103,8.8,3366,26,16.6,87
2001,738,528,44,-146,37,9.9,3625,30,17.1,49
2002,635,542,-84,-223,57,9.7,3597,30,17.4,64
2003,774,549,47,-221,143,9.4,3490,31,17.0,70
2004,726,576,-20,-243,82,9.1,3428,12,16.8,81
2005,939,537,239,-7,74,9.1,3423,12,16.0,78
2006,733,539,25,-229,188,9.2,3458,18,16.6,69
2007,776,562,32,-188,130,10.5,3887,23,17.0,47
2008,709,549,-3,-272,130,9.4,3475,21,16.1,60
2009,781,577,33,-164,59,9.7,3625,36,17.3,76
2010,740,563,8,-233,167,10.4,3852,28,16.6,39
2011,747,549,24,-160,80,10.4,3845,16,16.8,53
2012,724,521,38,-156,119,9.1,3425,16,15.4,67
2013,641,561,-85,-223,27,9.3,3511,32,17.8,79
2014,1009,519,318,37,183,9.3,3456,9,14.9,62
2015,743,580,-3,-261,123,9.9,3673,25,17.6,66
2016,598,545,-108,-236,68,9.7,3571,22,17.1,64
2016
2017,742,567,-7,-157,93,10.9,4014,33,18.5,47
2018,762,556,35,-152,130,10.8,3949,25,16.9,31
2019,636,605,-137,-284,72,11.0,4040,41,16.5,44
2020,642,614,-143,-357,165,11.2,4123,46,17.0,35
2021,658,688,-254,-411,84,10.4,3824,52,19.3,58
2022,543,536,-177,-291,84,10.8,3968,45,18.5,37
2023,779,747,-237,-312,27,10.7,3923,34,17.4,52
2024,450,726,-548,-547,5,10.8,3964,54,18.5,45
2025,632,526,-73,-235,97,10.5,3836,29,17.5,44
2026,784,674,-145,-352,105,10.1,3739,16,16.3,54
2027,769,666,-173,-286,89,11.1,4073,28,16.8,24
2028,790,545,77,-205,163,9.8,3638,12,16.2,49
2029,666,712,-342,-434,-10,9.6,3584,29,16.8,86
2030,705,677,-240,-314,-1,11.3,4140,46,18.4,31
2031,812,536,111,-158,185,10.1,3714,18,15.8,57
2032,704,594,-63,-318,168,10.7,3969,32,17.8,43
2033,600,558,-133,-314,60,10.3,3821,22,17.3,52
2034,724,574,-38,-248,163,10.1,3722,18,16.1,47
2035,690,571,-52,-253,116,10.2,3801,27,17.4,61
2036,792,553,66,-228,210,10.6,3888,33,16.2,43
2037,912,585,146,-216,182,10.6,3881,33,16.1,49
2038,684,573,-54,-193,84,10.8,3945,32,17.4,45
2039,681,585,-90,-300,114,11.1,4074,34,17.1,32
2040,824,569,69,-217,146,10.6,3907,19,16.8,45
2041,739,573,-28,-234,92,11.4,4160,30,17.5,32
2042,807,558,82,-155,97,10.2,3743,33,17.2,49
2043,666,562,-61,-262,84,10.4,3813,47,17.1,40
2044,760,591,4,-273,137,10.8,3986,38,17.0,46
2045,862,544,144,-152,221,10.8,3963,26,16.4,35
2046,773,567,36,-223,173,10.8,3942,34,17.8,23

min,450,400,,,,6,3000,,14
max,1050,900,,,,12,5000,,22
steps,10,11,,,,7,11,,5
decimal
