year,annual-average-temperature
1987,9.4
1988,10.5
1989,10.7
1990,10.9
1991,9.7
1992,10.5
1993,10.0
1994,11.2
1995,11.0
1996,9.2
1997,10.7
1998,10.5
1999,11.2
2000,11.2
2001,10.8
2002,11.2
2003,11.1
2004,10.6
2005,11.0
2006,11.2
2007,11.3
2008,10.8
2009,10.9
2010,9.7
2011,11.7
2012,10.4
2013,10.3
2014,11.8
2015,11.4
2016,11.0
