year,annual-estival-days
1987,70
1988,55
1989,79
1990,96
1991,99
1992,66
1993,55
1994,100
1995,77
1996,65
1997,76
1998,62
1999,77
2000,78
2001,71
2002,60
2003,94
2004,86
2005,84
2006,81
2007,71
2008,65
2009,94
2010,78
2011,96
2012,92
2013,82
2014,89
2015,79
2016,84

min.,0
max.,150
steps.,11
decimals
