year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,778,680,-115,-303,154,10.4,3822,73,18.8,62
1988,951,665,56,-307,215,11.0,4014,58,18.5,57
1989,790,602,-36,-279,234,10.4,3801,39,17.2,61
1990,966,706,32,-272,169,11.5,4228,56,18.3,33
1991,941,719,-83,-376,153,11.7,4287,56,18.2,37
1992,674,636,-194,-352,152,11.0,4012,49,18.5,41
1993,726,743,-308,-446,70,11.4,4178,61,19.6,51
1994,519,753,-523,-528,3,11.3,4156,57,19.2,44
1995,937,679,29,-286,104,11.0,4022,70,19.4,55
1996,694,698,-316,-348,17,10.8,3965,40,17.4,53
1997,962,702,-6,-353,228,11.1,4068,47,17.3,27
1998,864,673,-46,-403,190,11.5,4197,62,18.2,41
1999,656,722,-352,-429,62,11.4,4174,56,18.5,32
2000,864,697,-124,-271,112,10.9,3969,32,16.9,40
2001,736,652,-161,-403,101,11.6,4234,52,17.9,28
2002,1047,625,221,-135,254,10.0,3698,48,18.3,58
2003,675,669,-237,-430,90,11.1,4047,59,17.5,61
2004,685,695,-254,-368,87,11.3,4152,55,18.1,50
2005,698,670,-187,-363,114,10.6,3885,50,18.5,46
2006,946,703,11,-246,162,11.3,4140,66,19.8,63
2007,696,615,-155,-336,77,10.4,3810,30,16.8,53
2008,779,673,-140,-399,97,11.9,4354,53,18.3,35
2009,696,692,-222,-377,140,10.9,3991,63,18.6,65
2010,826,619,-23,-223,83,9.9,3627,26,16.6,66
2011,842,659,-45,-383,137,11.1,4044,52,18.9,47
2012,755,685,-159,-391,87,11.1,4071,69,18.6,44
2013,771,666,-138,-345,117,11.6,4246,59,19.6,41
2014,747,631,-109,-250,101,10.4,3825,38,17.6,52
2015,880,670,-17,-366,215,11.0,4023,47,17.3,42
2016,828,658,-67,-251,64,11.3,4129,52,18.5,49
2016
2017,686,727,-272,-419,129,12.0,4413,86,20.9,36
2018,733,668,-162,-340,112,11.1,4067,65,18.8,29
2019,792,708,-151,-341,131,12.1,4433,65,19.0,39
2020,581,701,-350,-467,33,11.8,4315,69,19.4,37
2021,729,769,-319,-572,140,12.4,4521,91,20.4,23
2022,641,643,-227,-305,56,10.9,3981,52,19.3,48
2023,818,801,-290,-450,133,12.0,4396,77,19.1,27
2024,877,773,-157,-523,200,11.7,4268,84,20.2,43
2025,842,718,-124,-327,154,12.8,4665,100,20.3,31
2026,742,740,-278,-533,92,11.6,4235,64,19.2,32
2027,640,747,-397,-461,39,12.4,4517,79,19.5,27
2028,603,704,-333,-430,80,11.6,4264,86,20.3,44
2029,730,763,-329,-494,109,11.4,4150,68,18.3,38
2030,993,752,-47,-297,178,12.2,4461,59,19.2,29
2031,734,677,-163,-388,151,11.6,4253,71,19.2,32
2032,874,764,-146,-306,129,12.9,4714,97,21.7,23
2033,668,709,-263,-444,96,11.9,4351,74,19.6,31
2034,713,747,-282,-499,182,12.5,4582,73,19.2,26
2035,759,705,-181,-521,96,12.1,4420,75,19.3,34
2036,693,691,-228,-371,99,11.6,4263,75,19.2,32
2037,761,713,-177,-284,91,12.1,4431,75,19.3,20
2038,669,697,-271,-461,134,12.4,4525,70,19.8,21
2039,714,737,-250,-425,115,12.0,4374,98,20.1,29
2040,634,727,-334,-479,86,12.1,4429,72,18.8,26
2041,831,700,-106,-312,95,11.7,4262,71,19.8,42
2042,775,708,-166,-453,144,12.0,4374,88,20.4,44
2043,775,682,-144,-344,150,11.5,4211,74,19.4,31
2044,775,706,-172,-402,160,12.1,4418,63,18.7,40
2045,712,741,-282,-511,141,12.9,4707,86,20.6,23
2046,983,671,85,-211,193,11.7,4263,64,18.7,19

min.,0,550,,,,9,3600,20,16
max.,1500,1100,,,,17,6600,180,26
steps.,11,11,,,,9,11,9,11
decimals
