year,annual-estival-days
1987,32
1988,29
1989,56
1990,41
1991,51
1992,42
1993,32
1994,43
1995,50
1996,36
1997,51
1998,29
1999,43
2000,34
2001,39
2002,26
2003,76
2004,41
2005,46
2006,53
2007,38
2008,26
2009,45
2010,42
2011,52
2012,35
2013,39
2014,32
2015,47
2016,41
