year,annual-frozen-days
1987,79
1988,45
1989,61
1990,45
1991,79
1992,59
1993,70
1994,47
1995,56
1996,89
1997,72
1998,73
1999,54
2000,38
2001,71
2002,49
2003,86
2004,72
2005,72
2006,78
2007,51
2008,69
2009,73
2010,86
2011,40
2012,48
2013,66
2014,21
2015,46
2016,58
