year,annual-average-temperature
1987,4.7
1988,6.6
1989,8.0
1990,7.8
1991,7.1
1992,7.5
1993,6.9
1994,6.3
1995,7.1
1996,5.3
1997,7.1
1998,6.5
1999,7.4
2000,7.8
2001,7.1
2002,7.2
2003,6.8
2004,7.3
2005,7.3
2006,7.9
2007,8.0
2008,8.2
2009,7.1
2010,6.0
2011,8.0
2012,6.9
2013,7.5
2014,8.0
2015,8.6
2016,7.7

min,2
max,9
steps,8
decimal,1
