year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,901,10,-213,0
1988,892,9,-260,0
1989,982,11,-80,0
1990,661,11,-224,1
1991,952,9,-378,1
1992,932,10,-150,0
1993,688,11,-332,0
1994,655,10,-278,3
1995,898,9,-182,0
1996,799,10,-404,6
1997,892,10,-419,0
1998,696,9,-150,0
1999,1016,11,-438,8
2000,977,12,-285,0
2001,867,11,-146,2
2002,811,11,-144,4
2003,1163,12,-258,2
2004,776,9,-230,4
2005,834,11,-123,0
2006,789,9,-307,0
2007,932,9,-188,0
2008,785,9,-171,1
2009,849,9,-210,0
2010,1022,10,-226,0
2011,906,8,-234,0
2012,944,9,-182,1
2013,1003,11,-172,0
2014,1049,11,-176,0
2015,955,12,-219,1
2016,925,11,-173,1
2016
2017,1123,8,-311,0
2018,1176,8,-302,1
2019,1264,9,-348,0
2020,928,8,-252,3
2021,1207,9,-332,0
2022,1047,10,-144,0
2023,1084,9,-435,2
2024,1316,10,-409,0
2025,1326,11,-275,0
2026,1213,10,-347,2
2027,1139,7,-407,1
2028,940,9,-234,1
2029,1238,9,-479,0
2030,1126,9,-324,0
2031,1394,10,-290,0
2032,1159,8,-290,0
2033,1010,7,-220,0
2034,1354,10,-303,3
2035,1060,9,-231,0
2036,1029,10,-277,0
2037,985,8,-216,0
2038,1126,9,-270,5
2039,1140,8,-261,1
2040,1257,9,-296,0
2041,961,10,-173,2
2042,1264,10,-303,1
2043,1391,10,-277,0
2044,1303,9,-288,2
2045,1180,9,-193,0
2046,1161,10,-173,0

min,600,4
max,1500,14
steps,7,6
decimal
