year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,441,458,-141,-213,39,6.4,2774,4,15.8,106
1988,416,444,-148,-260,68,6.5,2714,3,15.2,120
1989,707,459,136,-80,183,6.5,2723,4,15.3,128
1990,447,427,-89,-224,98,4.6,2303,0,14.3,169
1991,631,622,-163,-378,182,6.2,2668,11,16.0,130
1992,537,435,-22,-150,114,6.3,2782,8,16.0,114
1993,459,581,-359,-332,7,5.5,2436,4,15.9,131
1994,541,561,-216,-278,69,5.9,2466,0,13.6,124
1995,459,445,-97,-182,65,6.0,2646,5,15.4,127
1996,461,605,-341,-404,31,5.5,2519,13,16.4,148
1997,532,654,-323,-419,128,6.8,2700,10,16.3,117
1998,462,414,-67,-150,74,5.9,2543,3,13.3,126
1999,513,671,-421,-438,12,7.4,2964,12,16.2,109
2000,597,609,-189,-285,101,5.4,2470,2,16.5,157
2001,515,423,-23,-146,81,5.5,2556,1,15.5,154
2002,572,436,17,-144,138,6.7,2736,0,15.1,111
2003,469,478,-131,-258,80,7.3,2961,9,17.4,123
2004,493,461,-101,-230,99,5.8,2574,0,14.7,132
2005,636,439,81,-123,141,5.9,2692,0,14.7,122
2006,405,467,-179,-307,97,5.5,2609,4,14.4,127
2007,568,482,-38,-188,129,7.5,2895,16,15.5,95
2008,524,436,-39,-171,90,6.8,2752,1,15.2,116
2009,452,449,-107,-210,68,5.2,2539,1,14.1,146
2010,537,474,-57,-226,118,6.5,2798,2,14.9,140
2011,531,459,-33,-234,182,5.6,2622,3,15.2,133
2012,530,461,-47,-182,97,6.2,2612,4,15.3,147
2013,588,467,12,-172,153,6.0,2744,8,16.0,132
2014,568,462,-11,-176,136,7.0,2833,6,16.4,128
2015,613,471,31,-219,210,6.7,2813,4,15.8,120
2016,560,451,-11,-173,91,7.3,2810,0,15.5,109
2016
2017,524,533,-130,-311,132,7.8,2897,12,15.7,124
2018,589,562,-80,-302,140,8.1,2855,20,16.2,138
2019,531,574,-150,-348,145,7.8,3058,18,16.6,121
2020,563,516,-79,-252,173,7.9,2968,4,16.4,106
2021,588,658,-213,-332,85,7.9,2970,8,14.9,138
2022,647,498,35,-144,138,8.0,2672,4,15.8,146
2023,491,658,-348,-435,56,7.9,2760,18,17.3,148
2024,478,690,-389,-409,54,7.2,3062,27,15.9,123
2025,556,537,-86,-275,147,7.9,2912,15,16.6,143
2026,594,656,-226,-347,82,7.7,2849,14,15.3,141
2027,607,654,-210,-407,181,7.7,2894,18,16.4,132
2028,631,526,-12,-234,159,8.1,2798,8,16.0,121
2029,515,735,-421,-479,72,7.3,3058,27,15.8,121
2030,629,646,-182,-324,150,8.4,2859,20,17.2,141
2031,568,578,-124,-290,120,8.8,3355,23,17.1,111
2032,528,568,-149,-290,122,7.7,2970,13,15.8,123
2033,624,524,-8,-220,182,7.0,2817,10,16.1,130
2034,621,614,-110,-303,180,8.1,2942,31,16.2,150
2035,616,538,-31,-231,157,7.9,2802,13,15.4,133
2036,561,500,-41,-277,168,7.3,2667,14,16.6,149
2037,649,526,7,-216,175,7.6,2807,8,16.0,120
2038,554,559,-115,-270,117,7.0,2920,22,16.5,136
2039,528,540,-121,-261,119,8.0,2789,18,15.9,136
2040,559,546,-91,-296,157,8.4,2992,15,16.4,131
2041,572,497,-46,-173,98,6.8,2785,9,16.3,132
2042,488,558,-177,-303,86,7.7,2896,34,16.0,136
2043,553,597,-175,-277,79,7.5,3451,27,15.4,102
2044,529,578,-158,-288,117,7.6,3054,24,16.1,134
2045,760,559,107,-193,274,8.0,2797,16,16.4,133
2046,646,566,-41,-173,132,7.5,2950,12,17.3,117

min,350,400,,,,3,2000,,12,90
max,800,750,,,,9,3600,,20,180
steps,10,8,,,,7,9,,9,7
decimal,,,,,,1,,,1
