year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,703,669,-218,-332,132,11.0,4043,55,18.6,63
1988,719,679,-185,-308,71,10.2,3784,43,16.7,65
1989,618,701,-320,-345,28,10.8,3978,58,18.7,63
1990,693,703,-254,-254,28,11.1,4081,53,18.9,52
1991,652,757,-416,-299,-54,11.2,4112,66,19.5,60
1992,806,645,-78,-101,18,10.3,3808,33,17.8,63
1993,634,757,-415,-362,5,10.2,3743,36,16.9,61
1994,626,750,-414,-386,35,10.2,3788,39,17.6,73
1995,700,647,-190,-209,15,10.8,4027,40,17.7,53
1996,547,723,-500,-383,-20,11.4,4172,39,17.2,45
1997,690,695,-309,-363,111,10.8,3958,30,17.1,56
1998,632,673,-279,-350,51,10.8,4037,52,18.6,65
1999,543,776,-567,-471,-57,11.7,4266,55,18.3,38
2000,601,776,-468,-418,-12,10.6,3899,64,18.6,75
2001,783,623,-71,-230,158,10.4,3903,42,17.2,65
2002,658,662,-249,-250,29,10.1,3794,44,17.8,73
2003,748,675,-152,-187,57,10.1,3739,48,17.1,65
2004,582,651,-310,-320,-1,10.4,3798,40,17.9,55
2005,533,699,-412,-450,-2,11.6,4268,73,20.0,53
2006,685,691,-241,-341,105,11.1,4074,51,17.3,58
2007,751,686,-171,-268,91,11.1,4069,58,18.8,60
2008,599,691,-311,-359,75,10.4,3824,57,19.3,72
2009,643,640,-244,-204,-8,10.3,3797,45,18.4,59
2010,518,688,-402,-378,8,10.3,3883,53,17.8,69
2011,572,679,-346,-373,13,10.9,4028,38,17.1,52
2012,663,731,-290,-342,61,11.5,4207,76,19.8,52
2013,683,677,-213,-382,120,10.4,3840,48,18.1,65
2014,660,669,-235,-348,80,10.3,3855,56,18.8,81
2015,786,667,-116,-159,57,10.8,3958,54,18.6,63
2016,659,685,-289,-240,-28,11.7,4325,49,18.5,48
2016
2017,569,713,-387,-490,62,11.9,4376,74,20.3,44
2018,678,682,-250,-349,79,11.4,4213,55,18.0,56
2019,488,723,-484,-418,-32,12.6,4618,88,21.2,29
2020,610,717,-320,-392,59,11.6,4264,74,19.6,50
2021,598,785,-483,-460,1,12.3,4488,64,19.3,35
2022,495,706,-469,-496,74,12.0,4396,75,19.2,45
2023,583,822,-534,-528,59,12.6,4628,95,22.0,36
2024,670,810,-460,-424,45,12.1,4427,69,19.6,41
2025,481,676,-426,-405,-24,11.6,4271,68,19.0,46
2026,657,774,-408,-489,120,11.8,4356,88,21.6,50
2027,485,780,-592,-574,33,12.2,4469,72,19.8,32
2028,467,780,-566,-495,9,12.9,4741,105,21.6,48
2029,520,836,-614,-520,-59,12.0,4409,77,20.4,45
2030,582,800,-534,-433,-51,12.7,4658,75,20.4,22
2031,490,737,-471,-491,22,12.6,4600,101,21.0,38
2032,688,728,-277,-414,97,11.7,4380,81,20.8,62
2033,612,742,-378,-402,45,12.5,4557,81,21.0,38
2034,648,784,-400,-466,95,13.3,4865,105,20.8,21
2035,577,724,-379,-427,41,12.1,4419,77,20.9,46
2036,792,760,-211,-399,197,13.2,4857,99,20.8,19
2037,701,702,-219,-245,88,10.9,3995,57,19.1,63
2038,552,762,-467,-530,61,13.3,4839,96,20.4,19
2039,546,709,-428,-451,43,12.1,4415,64,19.5,50
2040,524,721,-434,-410,30,11.7,4317,69,19.1,57
2041,653,718,-301,-333,66,11.7,4291,87,20.5,54
2042,737,706,-222,-229,-8,12.5,4582,73,19.8,29
2043,757,736,-213,-311,82,11.9,4382,83,21.2,56
2044,570,716,-384,-460,19,11.8,4351,64,19.6,46
2045,610,735,-344,-461,96,12.3,4507,78,20.6,32
2046,524,702,-436,-413,33,12.2,4484,74,19.7,51

min,400,500,,,,9,3500,,16
max,900,900,,,,15,5500,,24
steps,11,9,,,,7,11,,5
decimal



