year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,504,550,-138,-347,115,6.2,2739,31,16.0,138
1988,454,558,-192,-270,27,6.5,2841,19,15.0,142
1989,583,521,-33,-159,52,5.6,2669,11,15.1,142
1990,512,533,-108,-234,86,5.5,2514,6,14.1,147
1991,517,615,-235,-321,61,6.5,2772,7,15.1,127
1992,478,561,-182,-335,108,6.7,2868,32,15.9,143
1993,507,594,-244,-276,18,5.6,2553,13,14.9,155
1994,520,624,-264,-331,25,5.8,2587,13,15.3,147
1995,412,529,-202,-262,49,6.0,2738,13,15.0,152
1996,432,653,-389,-406,15,7.1,2917,25,15.4,117
1997,567,621,-195,-317,105,5.8,2600,13,15.5,146
1998,597,505,8,-150,115,5.8,2619,10,15.0,150
1999,471,705,-399,-461,18,6.5,2882,34,16.0,147
2000,500,573,-211,-302,44,4.9,2539,5,14.4,155
2001,408,503,-183,-238,28,6.1,2615,12,15.1,147
2002,569,517,-33,-158,89,4.7,2671,17,15.8,156
2003,441,517,-164,-270,52,6.1,2647,12,14.9,127
2004,629,507,26,-188,134,5.7,2534,4,14.9,150
2005,544,538,-80,-204,82,6.0,2623,11,15.0,144
2006,501,531,-120,-284,112,5.7,2632,9,14.5,147
2007,544,546,-85,-277,127,6.3,2875,16,14.8,129
2008,480,526,-131,-250,68,6.6,2832,16,15.0,121
2009,584,511,-22,-134,61,5.8,2631,7,14.8,140
2010,571,518,-42,-173,39,6.4,2648,10,14.5,139
2011,532,516,-67,-204,59,6.2,2726,9,15.5,140
2012,444,536,-182,-258,40,6.1,2780,10,15.7,131
2013,506,525,-103,-244,74,6.2,2634,10,14.2,134
2014,514,490,-64,-150,64,5.8,2568,1,14.2,148
2015,548,505,-41,-240,124,5.5,2580,13,15.0,159
2016,438,517,-163,-305,34,5.7,2539,6,14.2,141
2016
2017,627,517,13,-178,128,7.1,2973,22,15.5,125
2018,488,532,-138,-242,65,6.9,2924,14,15.7,120
2019,452,526,-168,-268,101,7.3,3075,17,15.0,99
2020,534,526,-84,-188,66,6.9,2955,17,15.9,123
2021,534,663,-282,-395,67,7.8,3127,28,15.7,114
2022,442,538,-199,-290,56,7.6,2990,18,15.0,113
2023,504,669,-345,-411,41,7.5,3057,21,15.8,117
2024,447,619,-316,-346,45,7.0,2955,10,15.8,130
2025,532,493,-54,-223,128,6.4,2831,6,15.9,136
2026,536,651,-278,-400,95,7.8,3098,17,15.8,106
2027,546,614,-216,-374,122,7.0,2898,9,15.3,121
2028,405,487,-177,-219,34,6.6,2705,7,15.4,116
2029,647,662,-206,-320,133,7.0,2875,13,15.2,115
2030,603,602,-162,-241,39,7.1,2924,13,15.2,114
2031,423,524,-194,-284,96,7.6,2989,15,15.6,117
2032,523,520,-92,-242,89,7.2,2910,9,15.2,119
2033,627,534,-8,-213,176,7.3,2999,19,14.8,114
2034,564,557,-96,-273,91,7.7,3226,23,16.7,114
2035,510,554,-135,-277,76,7.2,3037,20,15.7,118
2036,546,525,-69,-259,137,6.8,2844,14,15.9,116
2037,496,552,-157,-316,158,7.2,2971,18,16.4,144
2038,479,551,-174,-295,57,7.4,3078,23,16.0,109
2039,520,526,-105,-198,56,7.4,3095,12,15.8,114
2040,577,530,-46,-165,108,7.1,2985,17,15.7,113
2041,497,533,-133,-264,113,7.4,2963,20,14.8,109
2042,512,521,-107,-223,81,7.1,2920,15,15.5,130
2043,530,541,-105,-231,98,7.3,2949,20,15.0,115
2044,461,537,-171,-305,106,7.4,3031,21,15.6,112
2045,566,508,-34,-168,97,6.7,2856,16,16.1,126
2046,564,530,-64,-173,106,6.9,2889,10,15.2,130
