year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,28,1,-197,4,0,-279,36,34,88
1988,15,0,-200,4,0,-249,25,57,71
1989,10,0,-144,2,0,-182,54,46,54
1990,6,0,-170,3,0,-214,45,51,68
1991,5,0,-179,5,0,-298,45,36,18
1992,29,0,-224,0,2,-324,18,55,59
1993,12,5,-188,5,0,-233,39,49,86
1994,12,0,-198,6,2,-296,42,42,40
1995,13,0,-159,4,0,-259,25,45,65
1996,20,0,-169,5,0,-356,40,33,42
1997,9,3,-198,2,1,-274,40,55,68
1998,10,0,-110,6,0,-140,42,57,72
1999,25,0,-234,3,0,-394,31,55,40
2000,2,1,-208,1,0,-258,44,52,60
2001,12,0,-185,1,0,-227,45,60,55
2002,9,0,-95,4,0,-142,45,59,51
2003,12,0,-174,3,1,-267,40,31,69
2004,4,0,-134,4,0,-168,57,50,94
2005,6,0,-155,2,0,-215,36,47,65
2006,6,0,-206,3,0,-221,31,55,59
2007,11,0,-161,5,0,-270,28,39,55
2008,14,0,-180,3,1,-251,38,45,59
2009,5,1,-110,2,0,-107,46,56,75
2010,6,1,-129,2,1,-184,39,37,75
2011,4,0,-140,4,0,-176,43,42,69
2012,10,0,-150,3,0,-242,37,52,73
2013,10,0,-151,2,0,-255,43,47,36
2014,1,0,-118,3,0,-137,50,45,100
2015,13,0,-131,2,0,-265,35,55,59
2016,6,0,-137,8,0,-272,43,43,28
2016
2017,20,2,-115,1,1,-158,26,29,108
2018,5,0,-106,5,0,-218,38,34,37
2019,17,0,-142,4,0,-261,40,26,41
2020,6,0,-118,3,0,-184,47,40,67
2021,24,0,-232,4,1,-344,19,32,47
2022,17,0,-182,4,0,-239,30,42,42
2023,14,0,-243,4,0,-336,25,35,79
2024,8,0,-192,3,0,-318,38,39,55
2025,3,0,-137,3,0,-256,43,37,48
2026,14,0,-227,3,1,-331,34,40,48
2027,7,0,-206,4,0,-314,35,41,33
2028,2,0,-124,7,0,-194,56,38,24
2029,11,0,-209,1,0,-266,30,34,49
2030,8,0,-170,2,0,-239,37,33,68
2031,13,1,-187,6,0,-244,30,26,76
2032,7,0,-169,3,0,-239,37,33,35
2033,18,0,-137,4,0,-151,30,36,64
2034,13,0,-176,4,1,-227,29,33,98
2035,10,0,-203,4,0,-261,27,46,56
2036,8,0,-195,2,0,-250,41,25,85
2037,11,1,-149,4,0,-281,26,55,38
2038,18,0,-153,7,0,-291,30,37,27
2039,8,0,-167,3,0,-211,35,37,63
2040,11,0,-103,3,0,-172,30,34,78
2041,19,0,-152,5,0,-251,37,35,23
2042,15,0,-104,4,0,-185,31,45,75
2043,17,0,-151,5,2,-208,33,39,54
2044,17,0,-203,3,1,-237,29,46,72
2045,12,0,-69,3,0,-167,44,42,56
2046,6,0,-175,4,0,-162,35,47,83
