year,annual-estival-days
1987,131
1988,145
1989,133
1990,148
1991,127
1992,143
1993,150
1994,147
1995,136
1996,134
1997,139
1998,144
1999,159
2000,148
2001,169
2002,132
2003,160
2004,139
2005,146
2006,134
2007,149
2008,144
2009,149
2010,138
2011,138
2012,158
2013,169
2014,148
2015,157
2016,157

min,80
max,170
steps ,10
decimals
