year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,23,0,-454,6,18,-718,21,3,32
1988,26,0,-453,6,13,-756,28,10,31
1989,4,0,-402,9,3,-614,21,6,17
1990,13,0,-346,10,9,-638,25,2,34
1991,11,0,-474,10,6,-744,31,5,62
1992,15,0,-451,7,5,-660,23,9,21
1993,2,0,-462,7,6,-663,21,15,30
1994,7,0,-338,9,9,-616,28,7,20
1995,16,0,-456,10,4,-668,33,2,9
1996,31,0,-528,6,14,-764,14,9,25
1997,25,0,-533,7,10,-769,23,0,14
1998,13,1,-452,7,16,-710,11,5,9
1999,18,0,-513,11,3,-699,14,8,31
2000,11,0,-513,4,13,-764,12,14,43
2001,10,0,-321,10,20,-649,29,5,73
2002,4,0,-344,6,12,-645,19,15,41
2003,17,0,-404,4,4,-685,33,24,7
2004,19,0,-393,8,12,-721,16,18,20
2005,7,0,-440,8,5,-653,14,16,0
2006,14,0,-373,9,23,-647,20,15,60
2007,21,0,-434,10,4,-736,10,13,47
2008,26,0,-395,10,14,-682,13,7,30
2009,14,0,-491,6,3,-693,6,10,31
2010,15,0,-355,7,17,-688,23,25,15
2011,18,0,-407,10,2,-665,26,10,25
2012,10,0,-435,9,3,-622,15,12,64
2013,7,0,-460,7,13,-708,12,3,43
2014,21,0,-403,11,5,-686,8,13,25
2015,33,0,-474,5,23,-769,26,13,38
2016,17,1,-208,9,2,-555,8,17,32
2016
2017,17,0,-430,7,8,-674,17,7,4
2018,15,0,-429,5,19,-693,16,1,8
2019,16,0,-478,7,10,-700,9,5,57
2020,11,0,-434,8,15,-697,12,4,6
2021,23,0,-508,7,24,-775,15,1,17
2022,32,0,-562,5,15,-728,10,5,7
2023,8,0,-416,8,27,-728,18,4,43
2024,11,0,-488,7,26,-744,14,9,38
2025,19,0,-432,6,26,-705,13,2,22
2026,17,0,-442,8,17,-737,25,2,12
2027,22,0,-496,10,15,-746,15,13,53
2028,28,0,-420,10,18,-684,5,14,52
2029,11,0,-404,7,16,-761,19,7,4
2030,7,0,-418,6,30,-735,24,7,47
2031,8,0,-383,8,29,-646,13,1,18
2032,17,0,-463,8,17,-741,9,0,6
2033,16,0,-344,8,31,-708,21,6,2
2034,16,0,-466,7,25,-677,11,3,21
2035,10,0,-405,10,8,-645,13,6,29
2036,15,0,-388,8,16,-695,10,5,23
2037,16,0,-408,9,6,-690,18,11,25
2038,9,0,-399,7,23,-706,16,7,14
2039,13,0,-393,4,17,-690,25,4,8
2040,24,0,-433,7,23,-705,16,2,2
2041,13,0,-424,6,19,-705,15,2,45
2042,12,0,-419,9,7,-710,14,9,13
2043,24,0,-462,9,10,-725,19,1,4
2044,17,0,-353,6,16,-697,12,7,51
2045,13,0,-280,6,22,-674,23,1,33
2046,13,0,-406,10,18,-688,13,14,39

min,,,,0,,,0
max,,,,12,,,60
steps,,,,13,,,11
decimals
