year,annual-average-temperature
1987,15.4
1988,15.8
1989,14.8
1990,15.4
1991,13.6
1992,14.8
1993,15.2
1994,15.9
1995,15.3
1996,14.9
1997,14.9
1998,15.7
1999,16.0
2000,15.8
2001,16.0
2002,15.7
2003,15.6
2004,15.4
2005,15.4
2006,15.1
2007,16.2
2008,16.2
2009,16.1
2010,16.6
2011,14.7
2012,15.6
2013,16.5
2014,16.6
2015,16.2
2016,16.5
