year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,8,8,-63,3,1,-263,56,21,88
1988,8,0,-117,6,3,-259,70,37,61
1989,18,2,-53,4,4,-233,65,25,66
1990,12,1,-77,4,12,-269,44,26,83
1991,14,1,-143,4,1,-343,54,11,71
1992,24,1,-113,7,0,-254,47,16,103
1993,26,2,-77,6,11,-347,46,17,106
1994,9,1,-60,6,1,-264,63,15,99
1995,8,0,-72,4,0,-192,54,19,75
1996,19,0,-45,1,2,-188,52,28,67
1997,13,2,-57,3,9,-276,65,10,52
1998,14,0,-8,3,0,-138,64,13,106
1999,13,2,-111,4,7,-343,68,19,108
2000,9,1,-79,5,0,-258,55,21,100
2001,9,2,-72,4,1,-210,63,25,111
2002,25,4,-79,5,0,-257,43,18,89
2003,16,2,-59,5,2,-274,61,19,51
2004,17,2,-92,6,6,-273,62,25,107
2005,14,1,-71,5,3,-266,52,25,70
2006,32,2,-95,5,1,-242,41,26,143
2007,19,0,-110,8,2,-283,59,22,98
2008,9,2,-73,4,5,-241,62,13,117
2009,16,10,-69,5,3,-263,66,15,76
2010,28,4,-94,4,7,-288,36,19,85
2011,25,0,-78,5,7,-237,57,24,152
2012,6,1,-43,3,5,-207,78,14,90
2013,16,0,-83,4,4,-283,51,20,55
2014,25,3,-93,5,2,-197,40,17,143
2015,12,6,-98,4,0,-135,56,13,124
2016,3,5,-28,4,1,-136,48,12,154
2016
2017,24,3,-90,4,6,-311,47,12,56
2018,25,1,-61,4,5,-267,44,4,101
2019,20,1,-39,3,3,-263,63,12,46
2020,34,2,-150,7,7,-362,40,7,111
2021,12,1,-101,5,7,-325,66,8,55
2022,26,0,-172,4,1,-336,34,9,104
2023,18,1,-113,2,1,-293,42,7,82
2024,28,3,-137,5,10,-351,46,12,105
2025,18,0,-80,1,0,-220,51,10,40
2026,17,2,-206,7,0,-482,58,3,83
2027,26,1,-123,6,3,-383,48,12,60
2028,35,0,-162,7,0,-350,44,13,81
2029,16,0,-115,5,2,-352,45,3,112
2030,35,0,-219,7,6,-449,48,5,50
2031,20,0,-115,7,0,-287,55,16,133
2032,26,1,-128,5,3,-296,34,9,89
2033,8,0,-82,7,5,-261,56,7,60
2034,39,8,-110,4,2,-307,39,6,74
2035,13,1,-116,3,13,-312,64,22,70
2036,27,2,-103,5,12,-320,57,16,110
2037,20,3,-98,2,2,-313,52,11,42
2038,18,2,-113,6,1,-287,53,13,138
2039,39,0,-140,5,14,-359,51,3,86
2040,27,5,-108,4,1,-354,45,18,55
2041,39,0,-142,8,21,-352,39,22,74
2042,16,2,-80,4,2,-266,57,14,96
2043,20,7,-98,4,9,-270,44,7,72
2044,37,3,-147,6,3,-319,26,14,131
2045,33,0,-80,6,1,-259,38,10,88
2046,28,2,-118,5,3,-352,42,1,63

min,,,,0
max,,,,14
steps,,,,8
decimal



