year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,712,545,-25,-196,80,10.4,3850,15,16.6,43
1988,712,531,-12,-178,121,9.8,3611,8,16.3,50
1989,740,549,0,-254,95,10.3,3767,21,16.9,51
1990,732,550,-15,-259,143,10.6,3878,15,16.1,32
1991,633,644,-283,-437,113,9.9,3625,6,16.0,48
1992,685,584,-108,-305,100,10.3,3778,44,18.6,67
1993,675,708,-364,-465,57,10.7,3924,31,17.1,38
1994,718,653,-221,-282,68,10.3,3775,12,16.4,35
1995,671,540,-57,-257,143,10.2,3734,29,16.2,46
1996,772,678,-210,-385,83,9.7,3601,12,15.8,50
1997,689,662,-266,-335,19,10.7,3936,12,16.0,32
1998,771,527,52,-171,74,9.8,3620,14,15.6,49
1999,644,724,-402,-487,9,10.6,3872,24,17.5,47
2000,801,696,-189,-400,98,11.1,4088,35,17.6,44
2001,624,526,-99,-264,102,9.9,3703,18,15.7,53
2002,678,527,-31,-245,107,9.6,3560,17,16.7,59
2003,686,548,-70,-131,19,10.4,3837,15,16.7,48
2004,685,537,-65,-194,50,10.2,3745,6,14.9,45
2005,659,557,-100,-221,52,10.4,3830,25,16.2,32
2006,692,572,-62,-206,101,9.9,3658,25,17.5,64
2007,766,537,40,-191,146,9.9,3634,10,15.6,48
2008,783,573,13,-171,125,10.5,3876,22,16.8,39
2009,612,546,-140,-330,91,10.2,3750,23,17.3,71
2010,654,572,-103,-318,181,10.3,3807,23,17.6,52
2011,743,566,-13,-174,87,11.1,4085,28,18.1,29
2012,781,571,18,-247,158,9.8,3623,33,16.8,55
2013,850,565,82,-120,145,11.1,4055,24,17.6,39
2014,694,549,-51,-303,152,10.5,3876,33,18.5,53
2015,610,559,-148,-260,56,10.7,3909,31,17.6,43
2016,677,549,-54,-218,60,10.0,3686,15,16.1,40
2016
2017,764,565,8,-200,131,10.9,3999,23,18.1,35
2018,568,606,-234,-431,121,11.8,4324,41,18.1,31
2019,605,594,-175,-390,117,11.2,4089,37,18.2,40
2020,561,627,-268,-445,114,11.5,4219,41,18.4,38
2021,665,703,-316,-444,72,11.4,4154,26,17.7,36
2022,620,565,-154,-286,50,11.0,4024,34,17.5,33
2023,608,766,-469,-510,75,11.7,4310,30,17.3,21
2024,540,697,-432,-435,9,10.8,3980,21,17.8,42
2025,701,529,-38,-172,109,11.0,4043,21,17.4,23
2026,686,718,-351,-465,82,11.4,4180,28,18.0,37
2027,666,689,-291,-386,50,10.8,3952,29,17.6,37
2028,586,599,-216,-390,71,11.7,4296,42,18.2,36
2029,720,779,-384,-504,40,12.1,4425,49,18.3,15
2030,717,689,-248,-351,43,11.1,4062,30,17.6,36
2031,584,588,-197,-378,64,11.9,4362,43,18.9,33
2032,737,579,-45,-292,99,11.5,4225,38,17.9,23
2033,748,572,-29,-175,113,11.2,4102,23,17.4,47
2034,585,582,-218,-353,95,10.7,3918,21,16.8,35
2035,607,557,-162,-324,83,11.2,4102,32,17.3,28
2036,606,616,-201,-317,95,11.8,4347,58,18.9,36
2037,585,573,-192,-321,72,11.1,4085,30,17.8,41
2038,663,593,-127,-306,110,10.8,3965,32,17.6,41
2039,666,610,-128,-387,199,10.8,3982,33,17.3,46
2040,727,568,-38,-279,165,11.5,4209,32,16.9,40
2041,602,596,-206,-338,83,11.3,4175,50,18.3,42
2042,649,611,-163,-314,83,11.8,4305,42,18.5,30
2043,613,605,-182,-319,88,11.0,4036,37,18.1,32
2044,756,611,-71,-331,111,12.0,4383,51,19.2,27
2045,627,560,-146,-250,57,11.3,4145,19,16.5,28
2046,627,586,-147,-257,74,10.1,3694,47,18.5,63
