year,annual-average-temperature
1987,9.2
1988,10.1
1989,10.8
1990,10.9
1991,9.7
1992,10.9
1993,10.1
1994,11.3
1995,11.2
1996,9.7
1997,11.1
1998,10.8
1999,11.5
2000,11.2
2001,11.0
2002,11.4
2003,11.5
2004,10.9
2005,11.1
2006,11.4
2007,11.4
2008,10.9
2009,11.0
2010,10.0
2011,11.9
2012,10.9
2013,10.4
2014,11.8
2015,11.5
2016,11.1
