year,annual-average-temperature
1987,7.9
1988,9.8
1989,10.4
1990,10.5
1991,9.1
1992,10.2
1993,8.9
1994,10.2
1995,9.8
1996,7.8
1997,9.8
1998,9.9
1999,10.7
2000,10.9
2001,9.8
2002,10.2
2003,10.1
2004,10.1
2005,10.2
2006,10.7
2007,11.0
2008,10.6
2009,10.4
2010,8.7
2011,10.8
2012,10.1
2013,9.7
2014,11.3
2015,10.8
2016,10.6
