year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,831,632,9,-135,52,9.2,3456,48,18.0,103
1988,744,611,-76,-281,96,9.2,3528,21,16.7,87
1989,894,621,81,-135,136,9.9,3790,32,17.2,75
1990,915,634,97,-139,158,9.6,3626,40,18.2,69
1991,938,729,-31,-202,28,10.2,3771,41,17.5,78
1992,841,575,72,-166,83,10.1,3777,38,18.1,62
1993,869,764,-183,-318,95,10.5,3966,56,17.2,60
1994,741,754,-283,-346,40,10.6,4039,58,18.5,83
1995,726,647,-107,-272,73,9.5,3586,51,18.5,101
1996,666,712,-333,-391,66,10.3,3821,19,16.2,74
1997,818,699,-122,-289,91,9.0,3471,28,16.3,101
1998,763,665,-112,-178,25,11.1,4151,50,18.5,62
1999,807,637,-21,-162,45,10.3,3896,45,18.8,65
2000,962,663,118,-157,173,9.5,3626,58,18.4,94
2001,790,794,-262,-485,111,10.8,3967,62,19.7,61
2002,895,624,51,-173,98,10.3,3879,56,16.2,77
2003,817,641,-23,-218,89,10.2,3832,40,17.7,77
2004,944,678,75,-177,96,9.9,3717,39,17.9,86
2005,966,608,138,-129,148,10.4,3846,26,17.6,54
2006,779,641,-70,-227,117,10.2,3813,43,16.9,75
2007,741,664,-120,-306,20,10.1,3789,50,17.1,74
2008,858,643,11,-171,107,10.3,3793,43,16.9,74
2009,953,703,59,-285,202,10.7,4002,78,19.5,70
2010,774,601,-13,-272,86,9.6,3576,29,17.2,70
2011,912,646,79,-227,163,9.0,3541,43,17.6,103
2012,806,647,-30,-218,93,10.0,3786,52,17.4,82
2013,924,657,64,-224,117,9.3,3570,51,16.4,102
2014,873,677,-17,-246,158,10.7,3965,63,19.2,78
2015,653,630,-162,-262,72,9.5,3572,37,17.0,69
2016,853,663,1,-246,128,10.4,3930,47,16.6,52
2016
2017,665,674,-220,-283,-12,11.7,4296,74,19.2,56
2018,908,649,63,-216,213,10.8,3987,61,19.5,81
2019,781,673,-96,-266,101,11.5,4219,63,19.4,59
2020,911,633,55,-115,89,12.1,4425,54,18.1,35
2021,974,737,-26,-245,112,11.0,4044,55,19.0,50
2022,974,647,103,-149,178,11.8,4319,61,18.1,51
2023,907,756,-131,-309,124,11.0,4038,56,18.8,46
2024,823,779,-210,-393,134,11.5,4277,68,19.4,57
2025,822,635,-15,-208,146,11.1,4138,63,19.9,63
2026,820,729,-180,-361,95,10.5,3861,41,17.6,59
2027,853,711,-114,-311,143,10.9,4028,58,18.6,74
2028,784,724,-138,-345,209,10.8,4120,86,20.7,79
2029,875,762,-177,-231,63,11.4,4216,53,18.8,49
2030,973,783,-66,-305,170,11.3,4199,60,19.1,70
2031,803,627,-16,-214,179,10.3,3816,51,17.3,72
2032,682,635,-176,-316,78,11.3,4156,45,18.7,53
2033,967,616,146,-187,187,11.0,4046,37,18.4,73
2034,713,637,-139,-208,30,10.6,3993,51,17.8,71
2035,722,645,-124,-238,49,10.8,3989,69,19.9,69
2036,808,618,-24,-201,91,10.6,3939,52,18.4,72
2037,749,659,-116,-249,84,11.5,4227,52,18.3,36
2038,851,626,39,-128,131,10.5,3871,38,18.0,53
2039,780,660,-81,-246,128,10.8,3988,62,17.9,62
2040,673,692,-224,-347,74,11.2,4171,69,18.2,67
2041,731,647,-107,-266,131,10.2,3773,50,19.7,84
2042,637,642,-223,-266,61,10.8,3991,44,17.0,50
2043,743,665,-127,-295,110,11.3,4161,61,18.4,45
2044,775,701,-137,-243,56,12.0,4460,76,19.6,57
2045,726,677,-156,-356,120,11.3,4172,56,18.1,49
2046,885,618,48,-73,14,11.0,4062,46,18.7,60
