year,annual-hydric-deficit
1987,99
1988,165
1989,-173
1990,-110
1991,-191
1992,-185
1993,-250
1994,-335
1995,86
1996,35
1997,-82
1998,-180
1999,38
2000,-51
2001,-91
2002,28
2003,-440
2004,-89
2005,-43
2006,-99
2007,-88
2008,-60
2009,39
2010,21
2011,-125
2012,-40
2013,154
2014,-58
2015,-360
2016,31
