year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,13,1,-87,4,2,-180,41,13,172
1988,19,0,-63,6,4,-258,55,10,122
1989,20,0,-76,6,1,-299,60,8,79
1990,17,0,-86,5,5,-293,51,18,170
1991,20,0,-216,5,2,-442,53,8,64
1992,9,0,-18,4,1,-155,65,25,126
1993,23,2,-141,5,6,-370,55,9,72
1994,27,0,-83,5,2,-311,54,18,103
1995,10,2,-38,3,1,-253,56,11,0
1996,5,0,-52,6,0,-302,62,12,71
1997,17,0,-97,7,4,-341,58,8,76
1998,15,1,-95,8,8,-328,58,18,74
1999,25,1,-141,9,7,-381,43,4,99
2000,23,2,-99,4,11,-320,45,18,151
2001,23,1,-78,9,5,-273,56,19,96
2002,15,0,-39,4,4,-213,63,1,112
2003,21,1,-126,8,2,-375,41,10,109
2004,12,0,-71,7,14,-368,64,18,44
2005,14,0,-13,5,1,-199,56,16,93
2006,24,4,-69,7,4,-285,51,9,93
2007,16,0,-62,6,1,-249,51,16,105
2008,26,4,-68,4,2,-198,46,3,109
2009,22,0,-54,6,1,-225,45,13,141
2010,13,5,-76,3,3,-203,56,9,102
2011,35,1,-180,6,8,-328,46,7,124
2012,19,4,-106,7,2,-299,50,12,104
2013,17,1,-45,6,4,-253,47,7,121
2014,22,1,-104,6,5,-233,50,25,166
2015,27,0,-156,8,5,-369,44,8,130
2016,33,0,-168,6,3,-341,40,8,131
2016
2017,30,0,-184,8,4,-415,47,5,34
2018,39,1,-120,4,6,-280,30,16,105
2019,23,1,-112,6,2,-322,47,6,55
2020,21,0,-95,8,5,-328,49,6,138
2021,43,2,-309,10,7,-586,28,3,51
2022,25,1,-164,8,6,-398,53,11,60
2023,35,0,-162,5,18,-476,42,12,48
2024,39,1,-233,7,22,-477,40,7,82
2025,28,0,-213,9,13,-412,35,6,70
2026,40,0,-209,7,16,-519,40,1,9
2027,33,3,-96,6,15,-389,32,4,56
2028,37,0,-168,9,7,-434,34,7,95
2029,23,1,-146,8,14,-458,43,3,77
2030,42,0,-153,8,11,-448,31,1,96
2031,17,3,-116,7,5,-288,45,12,63
2032,28,2,-141,7,18,-379,34,4,72
2033,40,0,-133,8,17,-370,43,3,82
2034,23,1,-90,5,9,-372,45,10,123
2035,34,0,-161,5,5,-387,37,7,73
2036,34,0,-129,6,10,-322,37,2,111
2037,24,0,-189,6,5,-406,38,9,63
2038,22,1,-97,5,12,-346,63,3,63
2039,35,1,-159,8,22,-448,35,11,57
2040,32,0,-157,7,2,-375,46,9,57
2041,37,3,-104,6,17,-329,49,4,42
2042,32,0,-125,7,11,-336,42,6,70
2043,32,3,-30,7,17,-271,37,1,72
2044,25,1,-112,9,9,-295,47,3,145
2045,33,0,-176,8,13,-384,38,2,93
2046,31,3,-125,5,5,-340,47,3,78
