year,annual-hydric-deficit
1987,19
1988,48
1989,-352
1990,-206
1991,-181
1992,456
1993,-49
1994,142
1995,-202
1996,-167
1997,-191
1998,-110
1999,1
2000,177
2001,-79
2002,-171
2003,-298
2004,-249
2005,-410
2006,-129
2007,-183
2008,60
2009,-158
2010,-159
2011,-369
2012,-50
2013,98
2014,137
2015,-190
2016,-2
