year,annual-average-temperature
1987,11.7
1988,12.4
1989,13.2
1990,13.2
1991,12.1
1992,12.8
1993,12.1
1994,13.2
1995,12.9
1996,12.0
1997,13.2
1998,12.4
1999,12.9
2000,13.0
2001,12.5
2002,13.1
2003,13.5
2004,12.4
2005,12.7
2006,13.2
2007,12.7
2008,12.4
2009,12.8
2010,11.8
2011,13.7
2012,11.7
2013,12.3
2014,13.7
2015,13.3
2016,12.9
