year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,16,1,-57,5,14,-324,54,15,50
1988,26,1,-106,4,4,-340,46,12,156
1989,35,1,-88,6,8,-333,45,14,71
1990,25,0,-170,9,8,-451,47,12,32
1991,23,1,-158,5,4,-417,44,18,61
1992,25,0,-163,7,7,-380,50,6,79
1993,23,0,-97,5,12,-309,45,11,99
1994,18,3,-163,8,0,-424,45,14,92
1995,33,0,-128,4,12,-391,42,17,113
1996,30,0,-186,7,2,-417,40,14,84
1997,21,0,-114,7,2,-354,51,5,113
1998,35,1,-156,8,5,-353,29,11,59
1999,11,0,-132,7,1,-352,51,11,96
2000,28,1,-165,6,5,-404,53,21,27
2001,14,0,-112,6,5,-351,45,11,48
2002,27,2,-170,5,9,-408,45,10,43
2003,16,0,-188,8,11,-448,52,7,45
2004,23,1,-146,9,3,-362,51,9,64
2005,31,0,-240,7,3,-392,26,13,147
2006,17,1,-86,6,10,-327,61,9,37
2007,24,0,-160,7,20,-434,44,9,69
2008,22,0,-85,9,5,-299,51,22,98
2009,27,1,-89,6,5,-328,48,19,37
2010,28,0,-139,8,11,-384,45,16,74
2011,19,1,-108,8,11,-364,60,2,65
2012,29,0,-166,5,3,-406,46,14,27
2013,20,1,-127,8,0,-373,59,6,68
2014,22,0,-81,4,3,-331,48,5,101
2015,26,2,-127,8,13,-398,40,6,51
2016,23,3,-36,8,3,-226,54,11,105
2016
2017,31,0,-199,8,28,-495,49,14,81
2018,35,1,-184,9,16,-465,47,5,51
2019,52,1,-145,9,22,-390,25,8,65
2020,26,0,-218,8,16,-447,44,10,94
2021,30,0,-115,8,10,-398,48,3,34
2022,37,1,-207,8,19,-467,32,2,36
2023,35,1,-248,5,18,-535,30,3,85
2024,44,0,-147,6,18,-415,32,10,81
2025,44,0,-203,6,24,-400,39,4,117
2026,40,0,-232,9,9,-527,34,0,15
2027,38,0,-229,8,10,-509,36,6,89
2028,35,0,-120,7,14,-419,48,5,54
2029,45,0,-242,10,6,-516,41,7,95
2030,36,0,-215,6,21,-530,32,5,77
2031,34,0,-154,7,16,-426,40,2,32
2032,33,0,-197,11,16,-476,43,0,104
2033,46,0,-94,8,34,-417,27,2,40
2034,29,0,-183,9,27,-478,59,8,50
2035,38,0,-135,5,28,-421,28,5,63
2036,39,1,-189,7,13,-481,30,5,38
2037,55,0,-220,8,13,-471,30,8,55
2038,38,0,-153,7,24,-403,53,14,65
2039,53,0,-207,9,22,-461,30,7,78
2040,48,1,-276,9,13,-488,31,7,75
2041,45,0,-232,9,19,-500,28,9,69
2042,28,0,-152,10,15,-404,41,4,150
2043,40,2,-138,8,28,-426,43,4,48
2044,34,0,-167,6,26,-478,43,1,48
2045,35,3,-214,7,20,-505,29,0,54
2046,42,2,-192,8,3,-441,29,0,101

min,,0
max,,6
steps,,7
decimal
