year,annual-frozen-days
1987,104
1988,83
1989,69
1990,50
1991,79
1992,69
1993,94
1994,70
1995,93
1996,125
1997,100
1998,69
1999,73
2000,52
2001,91
2002,82
2003,106
2004,79
2005,95
2006,79
2007,52
2008,42
2009,75
2010,110
2011,74
2012,74
2013,87
2014,48
2015,59
2016,70
