year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,494,558,-220,-276,11,8.2,3247,24,16.3,107
1988,510,573,-215,-271,71,8.8,3331,20,16.5,96
1989,603,554,-97,-222,61,8.4,3265,29,17.1,99
1990,489,569,-232,-268,36,8.5,3358,17,16.7,92
1991,445,657,-426,-428,24,8.4,3205,14,15.6,96
1992,518,594,-229,-303,71,8.0,3295,18,16.2,120
1993,512,740,-467,-465,-4,9.7,3642,43,17.2,80
1994,462,690,-432,-447,45,7.6,3065,17,16.1,125
1995,471,595,-266,-343,45,9.0,3440,48,18.1,103
1996,497,695,-423,-403,-4,8.0,3151,8,15.5,100
1997,513,751,-443,-501,35,9.0,3456,25,16.5,96
1998,533,566,-174,-182,20,8.3,3234,27,16.8,115
1999,484,728,-519,-437,-60,9.7,3600,34,16.6,69
2000,527,690,-373,-340,-17,9.1,3521,30,16.9,80
2001,515,558,-200,-259,23,9.3,3448,23,17.1,68
2002,602,549,-87,-209,102,7.8,3120,9,15.4,107
2003,450,575,-273,-324,38,8.5,3270,14,16.0,81
2004,573,590,-188,-237,27,9.3,3506,17,15.9,87
2005,479,611,-285,-333,45,8.5,3310,29,16.9,112
2006,564,610,-203,-276,52,9.8,3651,29,16.9,82
2007,402,560,-295,-316,8,8.6,3251,22,15.9,85
2008,580,559,-118,-174,27,8.4,3249,22,16.2,91
2009,493,540,-191,-237,17,8.5,3309,7,16.6,94
2010,525,570,-197,-236,11,8.8,3368,25,16.9,78
2011,400,587,-330,-375,45,8.6,3329,26,16.5,95
2012,503,593,-241,-327,74,8.8,3419,32,17.4,98
2013,498,592,-232,-285,29,8.1,3222,27,16.5,113
2014,712,599,-30,-137,80,9.0,3425,25,16.8,83
2015,442,555,-267,-272,28,8.5,3314,29,17.2,102
2016,483,600,-267,-353,60,9.4,3545,37,17.0,81
2016
2017,508,621,-257,-346,76,9.9,3784,37,18.0,68
2018,522,571,-205,-255,53,9.6,3601,30,17.0,82
2019,613,569,-114,-208,78,9.1,3420,26,17.6,83
2020,491,570,-229,-282,35,9.5,3584,22,17.1,72
2021,561,681,-336,-404,65,9.7,3626,23,16.9,77
2022,566,577,-174,-298,72,10.4,3878,46,18.1,66
2023,577,680,-330,-377,27,8.9,3352,27,17.0,89
2024,573,763,-420,-432,34,10.5,3937,51,17.9,73
2025,447,604,-318,-369,15,10.1,3720,35,17.8,72
2026,500,750,-492,-475,3,10.1,3853,45,18.8,78
2027,467,732,-491,-495,-15,9.6,3601,48,17.8,99
2028,499,605,-260,-354,64,10.1,3732,37,18.2,64
2029,561,737,-406,-416,27,9.5,3619,37,18.3,98
2030,563,660,-330,-348,18,9.4,3528,19,16.5,76
2031,476,619,-298,-396,86,10.4,3873,53,18.7,69
2032,554,577,-194,-307,136,10.2,3827,23,17.2,51
2033,420,592,-319,-355,27,9.3,3497,27,17.2,83
2034,430,604,-357,-391,41,10.0,3715,28,17.6,65
2035,493,563,-229,-306,54,9.5,3533,34,16.9,81
2036,563,632,-236,-306,42,10.5,3939,47,17.4,74
2037,515,597,-230,-328,45,9.4,3536,30,16.4,78
2038,485,627,-304,-355,62,10.5,3911,53,17.7,57
2039,608,605,-160,-247,57,9.4,3544,35,17.4,101
2040,561,573,-165,-265,65,8.5,3361,20,17.1,108
2041,481,601,-282,-300,10,9.7,3707,34,18.2,82
2042,506,602,-253,-327,48,10.3,3824,32,17.8,69
2043,422,614,-347,-425,40,9.5,3602,32,16.7,86
2044,522,572,-213,-268,46,8.7,3260,24,15.5,96
2045,575,535,-121,-180,23,9.0,3418,19,15.4,85
2046,618,559,-86,-191,89,9.3,3506,25,17.0,80
