year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,12,41,-89,4,4,-208,64,32,78
1988,11,23,-96,4,2,-199,66,34,92
1989,17,21,-77,4,6,-169,61,41,111
1990,7,30,-118,4,3,-198,61,36,85
1991,8,15,-168,4,3,-336,62,39,58
1992,5,34,-100,4,7,-242,52,49,94
1993,23,30,-144,4,12,-376,57,21,87
1994,6,33,-180,6,6,-346,60,53,62
1995,16,25,-141,5,16,-296,63,32,73
1996,4,26,-143,4,0,-300,69,40,82
1997,12,31,-210,5,8,-411,44,36,117
1998,9,33,-19,3,4,-142,64,39,102
1999,18,25,-140,4,7,-319,60,16,94
2000,18,37,-123,3,2,-269,62,26,74
2001,7,10,-60,5,8,-210,75,37,116
2002,4,20,-89,4,1,-175,66,36,100
2003,1,31,-137,5,4,-262,67,24,94
2004,10,20,-17,2,1,-123,53,33,78
2005,21,40,-151,6,1,-241,52,38,92
2006,12,22,-153,2,6,-171,48,20,156
2007,10,24,-111,5,11,-249,61,16,75
2008,6,25,-58,4,3,-125,57,36,180
2009,1,22,-62,4,1,-175,66,33,51
2010,11,14,-52,3,5,-173,69,31,69
2011,4,31,-130,5,7,-279,64,37,82
2012,5,41,-89,5,10,-257,64,22,59
2013,9,28,-82,2,4,-207,50,47,70
2014,15,20,-106,2,7,-110,58,31,183
2015,5,37,-107,5,11,-231,69,27,94
2016,17,20,-136,3,17,-272,63,22,88
2016
2017,26,19,-103,6,10,-272,49,27,89
2018,9,28,-109,2,3,-220,56,16,83
2019,7,13,-71,4,6,-190,68,40,97
2020,13,23,-97,2,1,-219,58,19,69
2021,15,23,-152,4,3,-278,49,16,90
2022,11,15,-123,3,13,-252,52,13,73
2023,18,23,-102,0,10,-267,63,34,51
2024,26,10,-168,1,8,-331,41,31,68
2025,15,11,-180,4,5,-297,46,33,78
2026,22,31,-156,8,24,-373,58,20,91
2027,25,26,-155,2,14,-370,47,27,28
2028,11,11,-158,5,10,-301,57,14,72
2029,10,40,-105,2,14,-358,52,24,61
2030,6,21,-149,3,4,-291,56,24,132
2031,25,9,-155,7,9,-327,50,29,89
2032,7,16,-55,4,2,-203,65,11,63
2033,9,19,-169,6,8,-340,60,28,95
2034,8,18,-139,5,3,-296,64,11,88
2035,10,18,-40,4,8,-243,58,27,53
2036,25,13,-138,5,11,-233,39,20,107
2037,10,17,-92,3,9,-277,54,34,55
2038,23,12,-102,3,12,-275,41,19,44
2039,17,18,-44,4,11,-206,49,29,104
2040,9,44,-104,3,7,-240,56,34,123
2041,9,22,-105,6,14,-216,69,37,147
2042,9,19,-58,5,15,-226,58,18,64
2043,21,24,-181,5,1,-329,45,33,46
2044,9,22,-97,3,7,-202,65,28,76
2045,7,25,-62,2,4,-165,58,27,89
2046,17,30,-83,2,6,-159,68,6,126

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
