year,annual-frozen-days
1987,79
1988,55
1989,62
1990,55
1991,87
1992,62
1993,63
1994,31
1995,73
1996,98
1997,76
1998,79
1999,65
2000,40
2001,70
2002,47
2003,84
2004,76
2005,93
2006,80
2007,48
2008,83
2009,80
2010,93
2011,67
2012,67
2013,87
2014,40
2015,71
2016,70
