year,annual-average-temperature
1987,9.6
1988,10.5
1989,10.5
1990,10.7
1991,9.6
1992,10.6
1993,10.1
1994,11.4
1995,10.0
1996,9.0
1997,10.2
1998,10.3
1999,10.4
2000,11.1
2001,10.5
2002,10.9
2003,11.1
2004,10.4
2005,10.0
2006,10.9
2007,11.1
2008,10.3
2009,10.4
2010,9.3
2011,11.0
2012,10.1
2013,9.8
2014,11.1
2015,10.9
2016,9.6

min,6
max,14
steps,9
decimal
